Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
MOUNT SOPHIA SUITES,"1,150,000",635.08,"1,811",Jan-22,SOPHIA ROAD,Resale,Strata,59,"19,492",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
PRINCIPAL GARDEN,"1,490,000",764.24,"1,950",Jan-22,PRINCE CHARLES CRESCENT,Resale,Strata,71,"20,986",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,06 to 10
EIGHT RIVERSUITES,"1,500,000",979.52,"1,531",Jan-22,WHAMPOA EAST,Resale,Strata,91,"16,484",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,11 to 15
IRESIDENCES,"2,180,000","1,345.5","1,620",Jan-22,IRRAWADDY ROAD,Resale,Strata,125,"17,440",-,Apartment,1,Freehold,12,Rest of Central Region,11 to 15
COMMONWEALTH TOWERS,"1,373,000",699.66,"1,962",Jan-22,COMMONWEALTH AVENUE,Resale,Strata,65,"21,123",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,36 to 40
DOVER PARKVIEW,"1,590,000","1,248.62","1,273",Jan-22,DOVER RISE,Resale,Strata,116,"13,707",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,01 to 05
SOMMERVILLE PARK,"2,530,000","1,302.44","1,943",Jan-22,FARRER DRIVE,Resale,Strata,121,"20,909",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE SAIL @ MARINA BAY,"1,188,000",678.13,"1,752",Jan-22,MARINA BOULEVARD,Resale,Strata,63,"18,857",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,11 to 15
CENTRAL GROVE,"1,200,000","1,022.58","1,174",Jan-22,GEYLANG EAST AVENUE 1,Resale,Strata,95,"12,632",-,Condominium,1,99 yrs lease commencing from 1997,14,Rest of Central Region,06 to 10
THE METROPOLITAN CONDOMINIUM,"2,260,000","1,420.85","1,591",Jan-22,ALEXANDRA VIEW,Resale,Strata,132,"17,121",-,Condominium,1,99 yrs lease commencing from 2006,03,Rest of Central Region,16 to 20
NATHAN RESIDENCES,"1,340,000",861.12,"1,556",Jan-22,NATHAN ROAD,Resale,Strata,80,"16,750",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
GRANGE HEIGHTS,"3,300,000","1,883.7","1,752",Jan-22,ST. THOMAS WALK,Resale,Strata,175,"18,857",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
ONE DUSUN RESIDENCES,"1,068,000",667.37,"1,600",Jan-22,JALAN DUSUN,Resale,Strata,62,"17,226",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
STARLIGHT SUITES,"1,670,000",850.36,"1,964",Jan-22,RIVER VALLEY CLOSE,Resale,Strata,79,"21,139",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
KERRISDALE,"1,606,840","1,270.15","1,265",Jan-22,STURDEE ROAD,Resale,Strata,118,"13,617",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,21 to 25
THE GRANDHILL,"1,750,000","1,259.39","1,390",Jan-22,PASIR PANJANG HILL,Resale,Strata,117,"14,957",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
TURQUOISE,"4,169,770","2,432.66","1,714",Jan-22,COVE DRIVE,Resale,Strata,226,"18,450",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
ONE LEICESTER,"1,880,000","1,248.62","1,506",Jan-22,LEICESTER ROAD,Resale,Strata,116,"16,207",-,Condominium,1,Freehold,13,Rest of Central Region,16 to 20
NEEM TREE,"1,210,000",710.42,"1,703",Jan-22,JALAN KEMAMAN,Resale,Strata,66,"18,333",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
SIMS GREEN,"1,190,000","1,237.86",961,Jan-22,LORONG 27A GEYLANG,Resale,Strata,115,"10,348",-,Apartment,1,99 yrs lease commencing from 2001,14,Rest of Central Region,01 to 05
SIMS URBAN OASIS,"1,560,000",958,"1,628",Jan-22,SIMS DRIVE,Resale,Strata,89,"17,528",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
SOMMERVILLE PARK,"2,500,000","1,302.44","1,919",Jan-22,FARRER DRIVE,Resale,Strata,121,"20,661",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
D'LEEDON,"1,500,000","1,033.34","1,452",Jan-22,LEEDON HEIGHTS,Resale,Strata,96,"15,625",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,06 to 10
VIZ AT HOLLAND,"2,100,000","1,259.39","1,667",Jan-22,QUEENSWAY,Resale,Strata,117,"17,949",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE IMPERIAL,"4,200,000","1,915.99","2,192",Jan-22,JALAN RUMBIA,Resale,Strata,178,"23,596",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
BLUE HORIZON,"1,470,000","1,216.33","1,209",Jan-22,WEST COAST CRESCENT,Resale,Strata,113,"13,009",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,21 to 25
SMART SUITES,"1,050,000",936.47,"1,121",Jan-22,SIMS AVENUE,Resale,Strata,87,"12,069",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
KING'S COURT,"2,350,000","2,314.26","1,015",Jan-22,NORFOLK ROAD,Resale,Strata,215,"10,930",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
VANADIUM,"1,688,888","1,280.92","1,319",Jan-22,HERTFORD ROAD,Resale,Strata,119,"14,192",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
WESTCOVE CONDOMINIUM,"1,400,000","1,248.62","1,121",Jan-22,WEST COAST CRESCENT,Resale,Strata,116,"12,069",-,Condominium,1,99 yrs lease commencing from 1995,05,Outside Central Region,01 to 05
THE CLEMENT CANOPY,"1,170,000",656.6,"1,782",Jan-22,CLEMENTI AVENUE 1,Resale,Strata,61,"19,180",-,Apartment,1,99 yrs lease commencing from 2016,05,Outside Central Region,11 to 15
PARK INFINIA AT WEE NAM,"3,155,000","1,442.38","2,187",Jan-22,LINCOLN ROAD,Resale,Strata,134,"23,545",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
ALEX RESIDENCES,"2,100,000","1,022.58","2,054",Jan-22,ALEXANDRA VIEW,Resale,Strata,95,"22,105",-,Apartment,1,99 yrs lease commencing from 2013,03,Rest of Central Region,31 to 35
THE TRILINQ,"1,750,000","1,108.69","1,578",Jan-22,JALAN LEMPENG,Resale,Strata,103,"16,990",-,Condominium,1,99 yrs lease commencing from 2012,05,Outside Central Region,26 to 30
PEOPLE'S PARK CENTRE,"1,750,000","2,335.79",749,Jan-22,UPPER CROSS STREET,Resale,Strata,217,"8,065",-,Apartment,1,99 yrs lease commencing from 1970,01,Rest of Central Region,16 to 20
THE WHARF RESIDENCE,"2,250,000","1,065.64","2,111",Jan-22,TONG WATT ROAD,Resale,Strata,99,"22,727",-,Condominium,1,999 yrs lease commencing from 1841,09,Core Central Region,06 to 10
THE MERASAGA,"2,800,000","1,700.71","1,646",Jan-22,JALAN MERAH SAGA,Resale,Strata,158,"17,722",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,01 to 05
BARTLEY RIDGE,"1,488,000",968.76,"1,536",Jan-22,MOUNT VERNON ROAD,Resale,Strata,90,"16,533",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
HARBOURLIGHTS,"1,400,000",861.12,"1,626",Jan-22,TELOK BLANGAH ROAD,Resale,Strata,80,"17,500",-,Apartment,1,Freehold,04,Rest of Central Region,06 to 10
THE VISION,"1,170,000",818.06,"1,430",Jan-22,WEST COAST CRESCENT,Resale,Strata,76,"15,395",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,21 to 25
MIRAGE TOWER,"2,460,000","1,227.1","2,005",Jan-22,KIM SENG ROAD,Resale,Strata,114,"21,579",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
ASTORIA PARK,"1,090,000",861.12,"1,266",Jan-22,LORONG MYDIN,Resale,Strata,80,"13,625",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,01 to 05
VISIONCREST,"1,950,000",904.18,"2,157",Jan-22,OXLEY RISE,Resale,Strata,84,"23,214",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
CYAN,"3,660,000","1,463.9","2,500",Jan-22,KENG CHIN ROAD,Resale,Strata,136,"26,912",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
THE SAIL @ MARINA BAY,"1,475,000",861.12,"1,713",Jan-22,MARINA BOULEVARD,Resale,Strata,80,"18,438",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,11 to 15
JERVOIS MEADOWS,"2,200,000","1,216.33","1,809",Jan-22,JERVOIS ROAD,Resale,Strata,113,"19,469",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
MARTIN PLACE RESIDENCES,"2,495,000","1,044.11","2,390",Jan-22,MARTIN PLACE,Resale,Strata,97,"25,722",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
THE TESSARINA,"2,590,000","1,367.03","1,895",Jan-22,WILBY ROAD,Resale,Strata,127,"20,394",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE INTERLACE,"2,400,000","1,743.77","1,376",Jan-22,DEPOT ROAD,Resale,Strata,162,"14,815",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,06 to 10
AIRSTREAM,"655,000",473.62,"1,383",Jan-22,ST. MICHAEL'S ROAD,Resale,Strata,44,"14,886",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
LLOYD SIXTYFIVE,"2,292,000",602.78,"3,802",Jan-22,LLOYD ROAD,Resale,Strata,56,"40,929",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
ASCENTIA SKY,"2,335,000","1,474.67","1,583",Jan-22,ALEXANDRA VIEW,Resale,Strata,137,"17,044",-,Condominium,1,99 yrs lease commencing from 2008,03,Rest of Central Region,26 to 30
OUE TWIN PEAKS,"1,200,000",548.96,"2,186",Jan-22,LEONIE HILL ROAD,Resale,Strata,51,"23,529",-,Condominium,1,99 yrs lease commencing from 2010,09,Core Central Region,06 to 10
DOVER PARKVIEW,"1,089,000",968.76,"1,124",Jan-22,DOVER RISE,Resale,Strata,90,"12,100",-,Condominium,1,99 yrs lease commencing from 1993,05,Rest of Central Region,01 to 05
SIMS URBAN OASIS,"1,040,000",710.42,"1,464",Jan-22,SIMS DRIVE,Resale,Strata,66,"15,758",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
28 RC SUITES,"700,000",430.56,"1,626",Jan-22,RACE COURSE LANE,Resale,Strata,40,"17,500",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
JUNIPER AT ARDMORE,"10,250,000","3,519.83","2,912",Jan-22,ARDMORE PARK,Resale,Strata,327,"31,346",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
PARC SOPHIA,"1,240,000",731.95,"1,694",Jan-22,ADIS ROAD,Resale,Strata,68,"18,235",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
MARINA BAY RESIDENCES,"5,280,000","1,991.34","2,651",Jan-22,MARINA BOULEVARD,Resale,Strata,185,"28,541",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,06 to 10
THE COSMOPOLITAN,"2,750,000","1,140.98","2,410",Jan-22,KIM SENG ROAD,Resale,Strata,106,"25,943",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
CAVENAGH COURT,"3,000,000","1,862.17","1,611",Jan-22,CAVENAGH ROAD,Resale,Strata,173,"17,341",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
HIGHLINE RESIDENCES,"2,300,000","1,108.69","2,075",Jan-22,KIM TIAN ROAD,Resale,Strata,103,"22,330",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,01 to 05
VIVA VISTA,"600,000",333.68,"1,798",Jan-22,SOUTH BUONA VISTA ROAD,Resale,Strata,31,"19,355",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
LEONIE HILL RESIDENCES,"3,180,000","1,410.08","2,255",Jan-22,LEONIE HILL ROAD,Resale,Strata,131,"24,275",-,Apartment,1,Freehold,09,Core Central Region,21 to 25
TANGLIN PARK,"3,400,000","1,506.96","2,256",Jan-22,RIDLEY PARK,Resale,Strata,140,"24,286",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
NADIA MANSIONS,"2,580,000","2,281.97","1,131",Jan-22,AH HOOD ROAD,Resale,Strata,212,"12,170",-,Apartment,1,Freehold,12,Rest of Central Region,16 to 20
76 SHENTON,"1,150,000",592.02,"1,943",Jan-22,SHENTON WAY,Resale,Strata,55,"20,909",-,Apartment,1,99 yrs lease commencing from 2007,02,Core Central Region,26 to 30
VACANZA @ EAST,"1,400,000","1,033.34","1,355",Jan-22,LENGKONG TUJOH,Resale,Strata,96,"14,583",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
THE INTERWEAVE,"670,000",441.32,"1,518",Jan-22,KIM KEAT ROAD,Resale,Strata,41,"16,341",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
WALLICH RESIDENCE,"5,158,000","1,743.77","2,958",Jan-22,WALLICH STREET,Resale,Strata,162,"31,840",-,Apartment,1,99 yrs lease commencing from 2011,02,Core Central Region,41 to 45
HILLTOPS,"6,600,000","1,819.12","3,628",Jan-22,CAIRNHILL CIRCLE,Resale,Strata,169,"39,053",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
DORSETT RESIDENCES,"1,545,000",742.72,"2,080",Jan-22,NEW BRIDGE ROAD,Resale,Strata,69,"22,391",-,Apartment,1,99 yrs lease commencing from 2009,02,Rest of Central Region,01 to 05
THE TREVOSE,"1,950,000","1,399.32","1,394",Jan-22,TREVOSE CRESCENT,Resale,Strata,130,"15,000",-,Condominium,1,99 yrs lease commencing from 1996,11,Core Central Region,01 to 05
ONE LEICESTER,"1,700,000","1,151.75","1,476",Jan-22,LEICESTER ROAD,Resale,Strata,107,"15,888",-,Condominium,1,Freehold,13,Rest of Central Region,01 to 05
NIN RESIDENCE,"1,190,000",850.36,"1,399",Jan-22,PHENG GECK AVENUE,Resale,Strata,79,"15,063",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,11 to 15
MARINA ONE RESIDENCES,"2,888,000","1,162.51","2,484",Jan-22,MARINA WAY,Resale,Strata,108,"26,741",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,31 to 35
V ON SHENTON,"4,318,000","1,765.3","2,446",Jan-22,SHENTON WAY,Resale,Strata,164,"26,329",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,51 to 55
HILLTOPS,"8,068,000","2,389.61","3,376",Jan-22,CAIRNHILL CIRCLE,Resale,Strata,222,"36,342",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
HILLTOPS,"8,359,000","2,873.99","2,909",Jan-22,CAIRNHILL CIRCLE,Resale,Strata,267,"31,307",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
PRINCIPAL GARDEN,"890,000",484.38,"1,837",Jan-22,PRINCE CHARLES CRESCENT,Resale,Strata,45,"19,778",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,06 to 10
THE SAIL @ MARINA BAY,"1,910,000","1,054.87","1,811",Jan-22,MARINA BOULEVARD,Resale,Strata,98,"19,490",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,01 to 05
MIRO,"2,002,000","1,367.03","1,464",Jan-22,LINCOLN ROAD,Resale,Strata,127,"15,764",-,Apartment,1,Freehold,11,Core Central Region,16 to 20
CAVENAGH HOUSE,"3,208,888","1,636.13","1,961",Jan-22,CLEMENCEAU AVENUE NORTH,Resale,Strata,152,"21,111",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
SHELFORD SUITES,"1,708,000",893.41,"1,912",Jan-22,SHELFORD ROAD,Resale,Strata,83,"20,578",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
THE SAIL @ MARINA BAY,"1,588,000",882.65,"1,799",Jan-22,MARINA BOULEVARD,Resale,Strata,82,"19,366",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,41 to 45
THOMSON 800,"2,680,000","1,625.36","1,649",Jan-22,THOMSON ROAD,Resale,Strata,151,"17,748",-,Condominium,1,Freehold,11,Core Central Region,11 to 15
CENTRA LOFT,"630,000",419.8,"1,501",Jan-22,LORONG 35 GEYLANG,Resale,Strata,39,"16,154",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
THE LAURELS,"3,850,000","1,313.21","2,932",Jan-22,CAIRNHILL ROAD,Resale,Strata,122,"31,557",-,Condominium,1,Freehold,09,Core Central Region,01 to 05
PRINCIPAL GARDEN,"860,000",484.38,"1,775",Jan-22,PRINCE CHARLES CRESCENT,Resale,Strata,45,"19,111",-,Condominium,1,99 yrs lease commencing from 2014,03,Rest of Central Region,06 to 10
HILLTOPS,"7,551,000","2,389.61","3,160",Jan-22,CAIRNHILL CIRCLE,Resale,Strata,222,"34,014",-,Condominium,1,Freehold,09,Core Central Region,06 to 10
HILLTOPS,"14,133,000","5,317.42","2,658",Jan-22,CAIRNHILL CIRCLE,Resale,Strata,494,"28,609",-,Condominium,1,Freehold,09,Core Central Region,11 to 15
NESS,"688,000",548.96,"1,253",Jan-22,LORONG 32 GEYLANG,Resale,Strata,51,"13,490",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SKYSUITES@ANSON,"1,350,000",699.66,"1,930",Jan-22,ENGGOR STREET,Resale,Strata,65,"20,769",-,Apartment,1,99 yrs lease commencing from 2008,02,Core Central Region,11 to 15
SUNSHINE PLAZA,"1,400,000","1,044.11","1,341",Jan-22,PRINSEP LINK,Resale,Strata,97,"14,433",-,Apartment,1,99 yrs lease commencing from 1997,07,Rest of Central Region,06 to 10
HERITAGE VIEW,"1,450,000","1,162.51","1,247",Jan-22,DOVER RISE,Resale,Strata,108,"13,426",-,Condominium,1,99 yrs lease commencing from 1996,05,Rest of Central Region,11 to 15
THE SAIL @ MARINA BAY,"1,350,000",667.37,"2,023",Jan-22,MARINA BOULEVARD,Resale,Strata,62,"21,774",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,46 to 50
D'LEEDON,"3,700,000","2,109.74","1,754",Jan-22,LEEDON HEIGHTS,Resale,Strata,196,"18,878",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,21 to 25
BLUE HORIZON,"1,120,000",936.47,"1,196",Jan-22,WEST COAST CRESCENT,Resale,Strata,87,"12,874",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,16 to 20
THE CREST,"1,620,000",882.65,"1,835",Dec-21,PRINCE CHARLES CRESCENT,Resale,Strata,82,"19,756",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,11 to 15
MARINA BAY RESIDENCES,"2,400,000","1,054.87","2,275",Dec-21,MARINA BOULEVARD,Resale,Strata,98,"24,490",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,41 to 45
NIN RESIDENCE,"1,520,000","1,711.48",888,Dec-21,PHENG GECK AVENUE,Resale,Strata,159,"9,560",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,16 to 20
MARINA ONE RESIDENCES,"1,683,406",764.24,"2,203",Dec-21,MARINA WAY,Resale,Strata,71,"23,710",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
ST REGIS RESIDENCES SINGAPORE,"7,668,000","2,755.58","2,783",Dec-21,TANGLIN ROAD,Resale,Strata,256,"29,953",-,Apartment,1,999 yrs lease commencing from 1995,10,Core Central Region,11 to 15
THE POIZ RESIDENCES,"1,450,000",839.59,"1,727",Dec-21,MEYAPPA CHETTIAR ROAD,Resale,Strata,78,"18,590",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,01 to 05
PARC SOPHIA,"1,235,000",721.19,"1,712",Dec-21,ADIS ROAD,Resale,Strata,67,"18,433",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"2,060,000","1,151.75","1,789",Dec-21,KEPPEL BAY VIEW,Resale,Strata,107,"19,252",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,06 to 10
VISIONCREST,"2,020,833",925.7,"2,183",Dec-21,OXLEY RISE,Resale,Strata,86,"23,498",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
WATERFRONT @ FABER,"1,005,000",721.19,"1,394",Dec-21,FABER WALK,Resale,Strata,67,"15,000",-,Apartment,1,99 yrs lease commencing from 2013,05,Outside Central Region,01 to 05
THOMSON 800,"2,588,000","1,743.77","1,484",Dec-21,THOMSON ROAD,Resale,Strata,162,"15,975",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
SOUTH BEACH RESIDENCES,"6,018,000","1,872.94","3,213",Dec-21,BEACH ROAD,Resale,Strata,174,"34,586",-,Apartment,1,99 yrs lease commencing from 2007,07,Core Central Region,26 to 30
KERRISDALE,"1,300,000",990.29,"1,313",Dec-21,STURDEE ROAD,Resale,Strata,92,"14,130",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,21 to 25
THE POIZ RESIDENCES,"1,980,000","1,108.69","1,786",Dec-21,MEYAPPA CHETTIAR ROAD,Resale,Strata,103,"19,223",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
SPRING GROVE,"2,240,000","1,388.56","1,613",Dec-21,GRANGE ROAD,Resale,Strata,129,"17,364",-,Condominium,1,99 yrs lease commencing from 1991,10,Core Central Region,16 to 20
THE RITZ-CARLTON RESIDENCES SINGAPORE CAIRNHILL,"10,488,000","2,830.93","3,705",Dec-21,CAIRNHILL ROAD,Resale,Strata,263,"39,878",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
CITYLIGHTS,"3,000,000","1,840.64","1,630",Dec-21,JELLICOE ROAD,Resale,Strata,171,"17,544",-,Condominium,1,99 yrs lease commencing from 2004,08,Rest of Central Region,36 to 40
RIVERGATE,"4,150,000","1,550.02","2,677",Dec-21,ROBERTSON QUAY,Resale,Strata,144,"28,819",-,Apartment,1,Freehold,09,Core Central Region,36 to 40
NOUVEL 18,"5,280,000","1,765.3","2,991",Dec-21,ANDERSON ROAD,Resale,Strata,164,"32,195",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE VISION,"1,850,000","1,776.06","1,042",Dec-21,WEST COAST CRESCENT,Resale,Strata,165,"11,212",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,01 to 05
THE POIZ RESIDENCES,"770,000",441.32,"1,745",Dec-21,MEYAPPA CHETTIAR ROAD,Resale,Strata,41,"18,780",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
THE VISION,"1,250,000",904.18,"1,382",Dec-21,WEST COAST CRESCENT,Resale,Strata,84,"14,881",-,Condominium,1,99 yrs lease commencing from 2008,05,Outside Central Region,06 to 10
SIMS URBAN OASIS,"700,000",409.03,"1,711",Dec-21,SIMS DRIVE,Resale,Strata,38,"18,421",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
SHAW PLAZA - TWIN HEIGHTS,"1,750,000","1,420.85","1,232",Dec-21,BALESTIER ROAD,Resale,Strata,132,"13,258",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
EIGHT RIVERSUITES,"1,450,000","1,033.34","1,403",Dec-21,WHAMPOA EAST,Resale,Strata,96,"15,104",-,Condominium,1,99 yrs lease commencing from 2011,12,Rest of Central Region,06 to 10
CARIBBEAN AT KEPPEL BAY,"2,360,000","1,270.15","1,858",Dec-21,KEPPEL BAY DRIVE,Resale,Strata,118,"20,000",-,Condominium,1,99 yrs lease commencing from 1999,04,Rest of Central Region,06 to 10
WOODSVILLE MANSIONS,"1,828,888","1,388.56","1,317",Dec-21,WOODSVILLE CLOSE,Resale,Strata,129,"14,177",-,Apartment,1,Freehold,13,Rest of Central Region,01 to 05
AMARYLLIS VILLE,"2,215,000","1,259.39","1,759",Dec-21,NEWTON ROAD,Resale,Strata,117,"18,932",-,Condominium,1,99 yrs lease commencing from 1997,11,Core Central Region,11 to 15
V ON SHENTON,"3,561,228","1,754.53","2,030",Dec-21,SHENTON WAY,Resale,Strata,163,"21,848",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,41 to 45
DUKES RESIDENCE,"3,000,000","1,711.48","1,753",Dec-21,DUKE'S ROAD,Resale,Strata,159,"18,868",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
BARTLEY RIDGE,"720,000",462.85,"1,556",Dec-21,MOUNT VERNON ROAD,Resale,Strata,43,"16,744",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
NEWTON EDGE,"1,750,000",914.94,"1,913",Dec-21,MAKEWAY AVENUE,Resale,Strata,85,"20,588",-,Apartment,1,Freehold,09,Core Central Region,06 to 10
QUEENS PEAK,"908,000",441.32,"2,057",Dec-21,DUNDEE ROAD,Resale,Strata,41,"22,146",-,Condominium,1,99 yrs lease commencing from 2015,03,Rest of Central Region,21 to 25
