Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
CHIP THYE GARDEN,"2,800,000","2,604.89","1,075",Feb-23,YIO CHU KANG GARDENS,Resale,Land,242,"11,570",-,Semi-Detached House,1,99 yrs lease commencing from 1993,20,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"988,888","3,274.41",302,Feb-23,YIO CHU KANG ROAD,Resale,Land,304.2,"3,251",-,Terrace House,1,99 yrs lease commencing from 1954,19,Outside Central Region,-
HEETON PARK,"3,280,000","1,892.31","1,733",Feb-23,THONG SOON GREEN,Resale,Land,175.8,"18,658",-,Terrace House,1,Freehold,26,Outside Central Region,-
HOCK SENG PARK,"5,600,000","2,999.93","1,867",Feb-23,JALAN JAMBU MAWAR,Resale,Land,278.7,"20,093",-,Semi-Detached House,1,999 yrs lease commencing from 1875,21,Rest of Central Region,-
FRANKEL ESTATE,"3,300,000","1,724.39","1,914",Feb-23,WILTON GARDENS,Resale,Land,160.2,"20,599",-,Terrace House,1,Freehold,15,Outside Central Region,-
PICARDY GARDENS,"5,400,000","3,953.62","1,366",Feb-23,JALAN PARI BURONG,Resale,Land,367.3,"14,702",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"3,718,000","2,001.03","1,858",Feb-23,JALAN MENARONG,Resale,Land,185.9,"20,000",-,Terrace House,1,Freehold,20,Outside Central Region,-
OPERA ESTATE,"5,000,000","3,167.85","1,578",Feb-23,FIDELIO STREET,Resale,Land,294.3,"16,989",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
THE COUNTRYSIDE,"3,380,000","1,816.96","1,860",Jan-23,COUNTRYSIDE VIEW,Resale,Land,168.8,"20,024",-,Terrace House,1,Freehold,26,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,530,000","3,588.72","2,098",Jan-23,SWANAGE ROAD,Resale,Land,333.4,"22,585",-,Terrace House,1,Freehold,15,Rest of Central Region,-
SEMBAWANG SPRINGS ESTATE,"7,330,000","5,714.61","1,283",Jan-23,JALAN SHAER,Resale,Land,530.9,"13,807",-,Detached House,1,Freehold,27,Outside Central Region,-
BEDOK RIA,"3,700,000","1,769.6","2,091",Jan-23,BEDOK RIA CRESCENT,Resale,Land,164.4,"22,506",-,Terrace House,1,Freehold,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"12,800,000","5,292.66","2,418",Jan-23,LUTHERAN ROAD,Resale,Land,491.7,"26,032",-,Detached House,1,Freehold,10,Core Central Region,-
MING TECK PARK,"5,700,000","3,145.24","1,812",Jan-23,MING TECK PARK,Resale,Land,292.2,"19,507",-,Terrace House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"3,500,000","2,527.39","1,385",Jan-23,HIGHLAND ROAD,Resale,Land,234.8,"14,906",-,Terrace House,1,Freehold,19,Outside Central Region,-
SERANGOON PARK,"3,228,000","1,652.27","1,954",Jan-23,JALAN RIANG,Resale,Land,153.5,"21,029",-,Terrace House,1,Freehold,13,Outside Central Region,-
MIRAMAR GARDENS,"3,330,000","1,758.84","1,893",Jan-23,JALAN NAUNG,Resale,Land,163.4,"20,379",-,Terrace House,1,999 yrs lease commencing from 1883,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"10,200,000","10,640.21",959,Jan-23,LORONG J TELOK KURAU,Resale,Land,988.5,"10,319",-,Detached House,1,Freehold,15,Outside Central Region,-
THOMSON HILLS ESTATE,"3,750,000","2,204.47","1,701",Jan-23,THOMSON TERRACE,Resale,Land,204.8,"18,311",-,Terrace House,1,Freehold,20,Outside Central Region,-
PARK VILLAS,"2,560,000","1,623.21","1,577",Jan-23,PARK VILLAS RISE,Resale,Land,150.8,"16,976",-,Terrace House,1,99 yrs lease commencing from 1994,19,Outside Central Region,-
SELETAR HILLS ESTATE,"5,450,000","3,142.01","1,735",Jan-23,JALAN LEKUB,Resale,Land,291.9,"18,671",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
BAN GUAN PARK,"8,250,000","3,589.79","2,298",Jan-23,GREENLEAF DRIVE,Resale,Land,333.5,"24,738",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
GREEN HILL ESTATE,"7,268,000","5,998.78","1,212",Jan-23,CHESTNUT CLOSE,Resale,Land,557.3,"13,041",-,Detached House,1,Freehold,23,Outside Central Region,-
ONE TREE HILL COLLECTION,"8,388,000","2,233.53","3,755",Jan-23,JALAN ARNAP,Resale,Land,207.5,"40,424",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
EDEN PARK,"11,000,000","5,224.85","2,105",Jan-23,REDWOOD AVENUE,Resale,Land,485.4,"22,662",-,Detached House,1,Freehold,10,Core Central Region,-
SELETAR HILLS ESTATE,"6,900,000","3,506.91","1,968",Jan-23,JALAN REDOP,Resale,Land,325.8,"21,179",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SPRINGLEAF GARDEN,"4,700,000","3,551.04","1,324",Jan-23,SPRINGLEAF RISE,Resale,Land,329.9,"14,247",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
CHUAN VILLAS,"2,400,000","2,164.64","1,109",Jan-23,CHUAN CLOSE,Resale,Land,201.1,"11,934",-,Terrace House,1,99 yrs lease commencing from 1996,19,Outside Central Region,-
JERVOISVILLE,"5,800,000","2,421.9","2,395",Jan-23,JERVOIS ROAD,Resale,Land,225,"25,778",-,Terrace House,1,Freehold,10,Core Central Region,-
PAYA LEBAR GARDENS,"3,600,000","1,301.37","2,766",Jan-23,JALAN USAHA,Resale,Land,120.9,"29,777",-,Terrace House,1,Freehold,19,Outside Central Region,-
SERANGOON PARK,"3,338,000","1,655.5","2,016",Jan-23,JALAN GIRANG,Resale,Land,153.8,"21,704",-,Terrace House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"55,500,000","25,680.75","2,161",Jan-23,WILKINSON ROAD,Resale,Land,"2,385.8","23,263",-,Detached House,1,Freehold,15,Rest of Central Region,-
CHUAN VILLAS,"2,750,000","2,328.25","1,181",Jan-23,CHUAN CLOSE,Resale,Land,216.3,"12,714",-,Terrace House,1,99 yrs lease commencing from 1996,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"11,100,000","10,279.62","1,080",Jan-23,LIM AH PIN ROAD,Resale,Land,955,"11,623",-,Detached House,1,Freehold,19,Outside Central Region,-
LOYANG VILLAS,"1,870,000","1,614.6","1,158",Jan-23,LOYANG RISE,Resale,Land,150,"12,467",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
ENG AUN PARK,"4,400,000","1,723.32","2,553",Jan-23,JALAN NOVENA SELATAN,Resale,Land,160.1,"27,483",-,Terrace House,1,Freehold,11,Core Central Region,-
VILLA VERDE,"2,480,000","2,053.77","1,208",Jan-23,VERDE VIEW,Resale,Land,190.8,"12,998",-,Terrace House,1,99 yrs lease commencing from 1997,23,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,100,000","6,538.05","1,086",Jan-23,JOO CHIAT PLACE,Resale,Land,607.4,"11,689",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
TANAH MERAH GREEN,"2,810,000","3,524.13",797,Jan-23,TANAH MERAH KECHIL RISE,Resale,Land,327.4,"8,583",-,Terrace House,1,99 yrs lease commencing from 1997,16,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"3,200,000","1,999.95","1,600",Jan-23,JALAN MENARONG,Resale,Land,185.8,"17,223",-,Terrace House,1,Freehold,20,Outside Central Region,-
KIM LIN PARK,"15,050,000","4,867.48","3,092",Jan-23,JALAN KELAWAR,Resale,Land,452.2,"33,282",-,Detached House,1,Freehold,10,Core Central Region,-
CHARLTON PARK,"5,000,000","3,595.18","1,391",Jan-23,JALAN SONGKET,Resale,Land,334,"14,970",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"5,280,000","2,159.26","2,445",Jan-23,BRIDPORT AVENUE,Resale,Land,200.6,"26,321",-,Semi-Detached House,1,999 yrs lease commencing from 1954,19,Outside Central Region,-
LUXUS HILLS,"4,090,000","1,614.6","2,533",Jan-23,LUXUS HILL AVENUE,Resale,Land,150,"27,267",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SERANGOON GARDEN ESTATE,"6,380,000","2,809.4","2,271",Jan-23,BRAEMAR DRIVE,Resale,Land,261,"24,444",-,Terrace House,1,999 yrs lease commencing from 1955,19,Outside Central Region,-
SERANGOON GARDEN ESTATE,"6,000,000","4,312.06","1,391",Jan-23,RAGLAN GROVE,Resale,Land,400.6,"14,978",-,Detached House,1,999 yrs lease commencing from 1953,19,Outside Central Region,-
MACPHERSON GARDEN ESTATE,"2,100,000",882.65,"2,379",Jan-23,JALAN GEMBIRA,Resale,Land,82,"25,610",-,Terrace House,1,Freehold,13,Rest of Central Region,-
MOUNT SINAI,"7,200,000","2,514.47","2,863",Jan-23,MOUNT SINAI CRESCENT,Resale,Land,233.6,"30,822",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
SEMBAWANG SPRINGS ESTATE,"6,580,000","6,517.6","1,010",Jan-23,JALAN MALU-MALU,Resale,Land,605.5,"10,867",-,Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
CHANGI GROVE,"5,600,000","4,585.46","1,221",Jan-23,MARIAM CLOSE,Resale,Land,426,"13,146",-,Detached House,1,Freehold,17,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,880,000","3,238.89","1,815",Jan-23,LORNIE WALK,Resale,Land,300.9,"19,541",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
ENG KONG PARK,"3,750,000","1,878.32","1,996",Jan-23,ENG KONG CRESCENT,Resale,Land,174.5,"21,490",-,Terrace House,1,Freehold,21,Rest of Central Region,-
LUXUS HILLS,"4,100,000","1,614.6","2,539",Jan-23,LUXUS HILL DRIVE,Resale,Land,150,"27,333",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
GOLDEN HILL ESTATE,"3,800,000","2,454.19","1,548",Jan-23,LI HWAN DRIVE,Resale,Land,228,"16,667",-,Terrace House,1,Freehold,19,Outside Central Region,-
SUNRISE VILLA,"3,280,000","1,716.86","1,910",Jan-23,SUNRISE PLACE,Resale,Land,159.5,"20,564",-,Terrace House,1,Freehold,28,Outside Central Region,-
ODEON SEASIDE PARK,"4,050,000","1,751.3","2,313",Jan-23,EAST COAST ROAD,Resale,Land,162.7,"24,892",-,Terrace House,1,Freehold,15,Rest of Central Region,-
WESTVILLE,"1,950,000","1,629.67","1,197",Jan-23,WESTWOOD AVENUE,Resale,Land,151.4,"12,880",-,Terrace House,1,99 yrs lease commencing from 1994,22,Outside Central Region,-
CHIP HOCK GARDENS,"10,500,000","3,148.47","3,335",Jan-23,JALAN HAROM SETANGKAI,Resale,Land,292.5,"35,897",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
EAST VIEW GARDEN,"2,900,000","2,129.12","1,362",Jan-23,MERAGI CLOSE,Resale,Land,197.8,"14,661",-,Terrace House,1,999 yrs lease commencing from 1885,16,Outside Central Region,-
ZEPHYR PARK,"3,280,000","1,738.39","1,887",Jan-23,SEA BREEZE ROAD,Resale,Land,161.5,"20,310",-,Terrace House,1,Freehold,16,Outside Central Region,-
GOLDEN HILL ESTATE,"5,998,000","3,925.63","1,528",Jan-23,MEI HWAN CRESCENT,Resale,Land,364.7,"16,446",-,Terrace House,1,Freehold,20,Outside Central Region,-
VILLA VERDE,"2,000,000","1,614.6","1,239",Jan-23,VERDE AVENUE,Resale,Land,150,"13,333",-,Terrace House,1,99 yrs lease commencing from 1997,23,Outside Central Region,-
SEA VIEW PARK,"6,350,000","3,399.27","1,868",Jan-23,JALAN SEAVIEW,Resale,Land,315.8,"20,108",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
TAI KENG GARDENS,"4,280,000","3,595.18","1,190",Jan-23,JALAN LOKAM,Resale,Land,334,"12,814",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
KECHUBONG TERRACE,"3,308,000","1,696.41","1,950",Jan-23,JALAN KECHUBONG,Resale,Land,157.6,"20,990",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,000,888","1,701.79","3,526",Jan-23,KOON SENG ROAD,Resale,Land,158.1,"37,956",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,900,000","2,455.27","1,588",Jan-23,CHANGI ROAD,Resale,Land,228.1,"17,098",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
SEMBAWANG STRAITS ESTATE,"2,500,000","1,689.95","1,479",Jan-23,JALAN GAPIS,Resale,Land,157,"15,924",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
KINGSVILLE,"4,750,000","3,412.19","1,392",Jan-23,KING'S DRIVE,Resale,Land,317,"14,984",-,Semi-Detached House,1,102 yrs lease commencing from 1996,10,Core Central Region,-
LOYANG VILLAS,"2,350,000","1,659.81","1,416",Jan-23,LOYANG RISE,Resale,Land,154.2,"15,240",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,260,000","1,555.4","2,096",Jan-23,TENG TONG ROAD,Resale,Land,144.5,"22,561",-,Terrace House,1,Freehold,15,Rest of Central Region,-
NANYANG PARK,"5,870,000","3,322.85","1,767",Jan-23,JALAN LIMBOK,Resale,Land,308.7,"19,015",-,Terrace House,1,999 yrs lease commencing from 1881,19,Outside Central Region,-
FRANKEL ESTATE,"6,765,000","3,962.23","1,707",Jan-23,FRANKEL AVENUE,Resale,Land,368.1,"18,378",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"12,600,000","5,346.48","2,357",Jan-23,PADANG CHANCERY,Resale,Land,496.7,"25,367",-,Semi-Detached House,1,Freehold,11,Core Central Region,-
PEAKVILLE PARK,"3,300,000","1,668.42","1,978",Jan-23,PEAKVILLE GROVE,Resale,Land,155,"21,290",-,Terrace House,1,Freehold,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,800,000","2,291.66","1,222",Jan-23,KEW DRIVE,Resale,Land,212.9,"13,152",-,Terrace House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
HILLVIEW GARDEN ESTATE,"3,800,000","2,151.72","1,766",Jan-23,JALAN GUMILANG,Resale,Land,199.9,"19,010",-,Terrace House,1,Freehold,23,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,500,000","3,430.49","2,186",Dec-22,MEYER ROAD,Resale,Land,318.7,"23,533",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
THOMSON GARDEN ESTATE,"6,450,000","2,137.73","3,017",Dec-22,JALAN ISNIN,Resale,Land,198.6,"32,477",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
THOMSON GARDEN ESTATE,"2,668,888","1,331.51","2,004",Dec-22,JALAN KHAMIS,Resale,Land,123.7,"21,575",-,Terrace House,1,Freehold,20,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,080,000","2,356.24","1,732",Dec-22,JALAN TUA KONG,Resale,Land,218.9,"18,639",-,Terrace House,1,Freehold,15,Outside Central Region,-
MICHAELS' RESIDENCES,"4,100,000","2,940.72","1,394",Dec-22,ALMOND STREET,Resale,Land,273.2,"15,007",-,Semi-Detached House,1,99 yrs lease commencing from 2012,23,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,550,000","3,120.48","1,458",Dec-22,JALAN BANGAU,Resale,Land,289.9,"15,695",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
BUKIT LOYANG ESTATE,"3,600,000","3,321.77","1,084",Dec-22,JALAN BATALONG EAST,Resale,Land,308.6,"11,666",-,Semi-Detached House,1,Freehold,17,Outside Central Region,-
THE RIVERINA,"2,520,000","2,163.56","1,165",Dec-22,RIVERINA CRESCENT,Resale,Land,201,"12,537",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
FLORISSA PARK,"3,708,000","2,262.59","1,639",Dec-22,FLORISSA PARK,Resale,Land,210.2,"17,640",-,Terrace House,1,Freehold,26,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,150,000","2,915.97","1,423",Dec-22,UPPER CHANGI ROAD,Resale,Land,270.9,"15,319",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,000,000","1,650.12","1,818",Dec-22,JALAN KORBAN,Resale,Land,153.3,"19,569",-,Terrace House,1,Freehold,19,Outside Central Region,-
SELETAR HILLS ESTATE,"3,900,000","3,413.26","1,143",Dec-22,JALAN LEBAT DAUN,Resale,Land,317.1,"12,299",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,000,000","1,983.81","2,016",Dec-22,JALAN TANI,Resale,Land,184.3,"21,704",-,Terrace House,1,999 yrs lease commencing from 1875,19,Outside Central Region,-
LOYANG VILLAS,"2,330,000","1,632.9","1,427",Dec-22,LOYANG RISE,Resale,Land,151.7,"15,359",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
BEAUTY GARDEN,"5,628,000","4,011.74","1,403",Dec-22,JALAN MERDU,Resale,Land,372.7,"15,101",-,Detached House,1,999 yrs lease commencing from 1879,19,Outside Central Region,-
HARVEY VIEW,"3,000,000","1,693.18","1,772",Dec-22,HARVEY CRESCENT,Resale,Land,157.3,"19,072",-,Terrace House,1,Freehold,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,200,000","3,703.89","1,134",Dec-22,VALLEY ROAD,Resale,Land,344.1,"12,206",-,Semi-Detached House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"11,438,000","4,988.04","2,293",Dec-22,RINGWOOD ROAD,Resale,Land,463.4,"24,683",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,900,000","4,502.58",866,Dec-22,KEW TERRACE,Resale,Land,418.3,"9,323",-,Detached House,1,99 yrs lease commencing from 1994,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,000,000","4,324.98","1,156",Dec-22,JALAN RAYA,Resale,Land,401.8,"12,444",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
MIMOSA TERRACE,"3,810,000","2,279.82","1,671",Dec-22,MIMOSA TERRACE,Resale,Land,211.8,"17,989",-,Terrace House,1,Freehold,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,160,000","1,277.69","3,256",Dec-22,HOW SUN ROAD,Resale,Land,118.7,"35,046",-,Terrace House,1,Freehold,19,Outside Central Region,-
MCMAHON PARK,"7,520,000","3,463.86","2,171",Dec-22,JALAN TENANG,Resale,Land,321.8,"23,369",-,Semi-Detached House,1,999 yrs lease commencing from 1877,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,400,000","3,422.95","1,285",Dec-22,JALAN KATHI,Resale,Land,318,"13,836",-,Semi-Detached House,1,Freehold,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,850,000","3,659.76","1,598",Dec-22,EAST COAST AVENUE,Resale,Land,340,"17,206",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"14,050,000","5,401.38","2,601",Dec-22,DUCHESS AVENUE,Resale,Land,501.8,"27,999",-,Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
SERANGOON GARDEN ESTATE,"6,150,000","2,799.72","2,197",Dec-22,BLANDFORD DRIVE,Resale,Land,260.1,"23,645",-,Terrace House,1,999 yrs lease commencing from 1955,19,Outside Central Region,-
OPERA ESTATE,"4,600,000","1,599.53","2,876",Dec-22,NORMA TERRACE,Resale,Land,148.6,"30,956",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,500,000","1,880.47","1,861",Dec-22,DUKU LANE,Resale,Land,174.7,"20,034",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"28,500,000","18,045.85","1,579",Dec-22,MARSHALL ROAD,Resale,Land,"1,676.5","17,000",-,Detached House,1,Freehold,15,Rest of Central Region,-
SEMBAWANG SPRINGS ESTATE,"5,950,000","3,637.16","1,636",Dec-22,JALAN CHERPEN,Resale,Land,337.9,"17,609",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
LILAC PARK,"3,900,000","2,320.72","1,681",Dec-22,LILAC DRIVE,Resale,Land,215.6,"18,089",-,Terrace House,1,Freehold,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,190,000","1,055.95","2,074",Dec-22,LANGSAT ROAD,Resale,Land,98.1,"22,324",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,111,238","6,217.29",983,Dec-22,LENGKONG DUA,Resale,Land,577.6,"10,580",-,Terrace House,1,Freehold,14,Outside Central Region,-
OPERA ESTATE,"3,150,000","1,885.85","1,670",Dec-22,FIDELIO STREET,Resale,Land,175.2,"17,979",-,Terrace House,1,Freehold,15,Outside Central Region,-
CORONATION VILLAGE,"6,165,000","1,926.76","3,200",Dec-22,CORONATION ROAD,Resale,Land,179,"34,441",-,Terrace House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"5,550,000","2,363.77","2,348",Dec-22,TOH YI ROAD,Resale,Land,219.6,"25,273",-,Terrace House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,200,000","1,573.7","2,033",Dec-22,JALAN MANIS,Resale,Land,146.2,"21,888",-,Terrace House,1,Freehold,12,Rest of Central Region,-
PAVILION PARK,"4,650,000","3,294.86","1,411",Dec-22,PAVILION CIRCLE,Resale,Land,306.1,"15,191",-,Terrace House,1,Freehold,23,Outside Central Region,-
SIN CHUAN GARDEN,"4,050,000","1,877.24","2,157",Dec-22,WARINGIN PARK,Resale,Land,174.4,"23,222",-,Terrace House,1,Freehold,14,Outside Central Region,-
SEASIDE PARK,"5,300,000","2,656.56","1,995",Dec-22,JALAN DONDANG SAYANG,Resale,Land,246.8,"21,475",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,808,888","1,740.54","2,188",Dec-22,POH HUAT ROAD,Resale,Land,161.7,"23,555",-,Terrace House,1,940 yrs lease commencing from 1941,19,Outside Central Region,-
BLAIR PLAIN CONSERVATION AREA,"5,900,000","1,471.44","4,010",Dec-22,EVERTON ROAD,Resale,Land,136.7,"43,160",-,Terrace House,1,Freehold,02,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"780,000","3,032.22",257,Dec-22,JALAN CHEMPAKA KUNING,Resale,Land,281.7,"2,769",-,Semi-Detached House,1,70 yrs lease commencing from 1964,16,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,320,000","1,609.22","2,063",Dec-22,JOO CHIAT TERRACE,Resale,Land,149.5,"22,207",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,838,000","1,740.54","2,780",Dec-22,HIGHLAND ROAD,Resale,Land,161.7,"29,920",-,Terrace House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,380,000","1,724.39","2,540",Dec-22,ONAN ROAD,Resale,Land,160.2,"27,341",-,Terrace House,1,Freehold,15,Rest of Central Region,-
VAUGHAN GARDEN,"5,250,000","3,066.66","1,712",Dec-22,BUKIT ARANG ROAD,Resale,Land,284.9,"18,428",-,Terrace House,1,Freehold,13,Outside Central Region,-
LOYANG VILLAS,"1,900,000","2,034.4",934,Dec-22,LOYANG RISE,Resale,Land,189,"10,053",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
SENTOSA COVE,"17,050,000","7,934.14","2,149",Dec-22,COVE DRIVE,Resale,Land,737.1,"23,131",-,Detached House,1,99 yrs lease commencing from 2007,04,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,000,000","4,307.75","1,857",Dec-22,LENGKONG EMPAT,Resale,Land,400.2,"19,990",-,Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,750,000","3,187.22","1,490",Dec-22,JALAN RINDU,Resale,Land,296.1,"16,042",-,Terrace House,1,Freehold,19,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"11,000,000","25,564.5",430,Dec-22,JALAN LOYANG BESAR,Resale,Land,"2,375","4,632",-,Detached House,1,946 yrs lease commencing from 1937,17,Outside Central Region,-
