LATITUDE,LONGITUDE,address,town,flat_type,floor_area_sqm,remaining_lease,bus_within_0.5,cbd_distance,hawker_distance,mall_within_2.0,mrtlrt_distance,park_distance,school_within_2.0,supermarket_within_0.5,resale_price,region
1.27687,103.80815,87 TELOK BLANGAH HTS,BUKIT MERAH,5 ROOM,110.0,85,9.0,4.924017,0.327413,3.0,0.717282,0.344856,6.0,1.0,824122.47,Central
1.27688,103.83088,148 SILAT AVE,BUKIT MERAH,3 ROOM,67.0,64,11.0,2.460139,0.642671,7.0,1.005287,0.753633,9.0,2.0,382452.696,Central
1.27688,103.83088,148 SILAT AVE,BUKIT MERAH,4 ROOM,93.0,60,11.0,2.460139,0.642671,7.0,1.005287,0.753633,9.0,2.0,546810.9299999999,Central
1.27688,103.83088,148 SILAT AVE,BUKIT MERAH,EXECUTIVE,156.0,60,11.0,2.460139,0.642671,7.0,1.005287,0.753633,9.0,2.0,823457.2499999999,Central
1.27688,103.84009,4 EVERTON PK,BUKIT MERAH,3 ROOM,72.0,62,21.0,1.526344,0.344214,9.0,0.330204,0.414966,7.0,3.0,465308.2434,Central
1.27688,103.84009,4 EVERTON PK,BUKIT MERAH,5 ROOM,135.5,59,21.0,1.526344,0.344214,9.0,0.330204,0.414966,7.0,3.0,876456.42,Central
1.27692,103.82182,20 TELOK BLANGAH CRES,BUKIT MERAH,3 ROOM,65.0,57,13.0,3.430004,0.357042,1.0,1.181224,0.741043,11.0,1.0,319869.68,Central
1.27692,103.82182,20 TELOK BLANGAH CRES,BUKIT MERAH,5 ROOM,141.0,53,13.0,3.430004,0.357042,1.0,1.181224,0.741043,11.0,1.0,788323.0739999999,Central
1.27692,103.83868,7 EVERTON PK,BUKIT MERAH,3 ROOM,84.0,62,14.0,1.660001,0.500593,9.0,0.328808,0.571111,7.0,1.0,555009.5,Central
1.27701,103.82806,142 JLN BT MERAH,BUKIT MERAH,3 ROOM,67.0,61,11.0,2.756059,0.401884,5.0,1.02489,0.752995,10.0,3.0,372147.53099999996,Central
1.27701,103.82806,142 JLN BT MERAH,BUKIT MERAH,4 ROOM,92.0,57,11.0,2.756059,0.401884,5.0,1.02489,0.752995,10.0,3.0,518778.0675,Central
1.27706,103.82076,15 TELOK BLANGAH CRES,BUKIT MERAH,3 ROOM,65.0,57,14.0,3.541044,0.238373,1.0,1.230045,0.73754,10.0,1.0,350512.848,Central
1.27708,103.83143,150 SILAT AVE,BUKIT MERAH,3 ROOM,67.0,64,11.0,2.396127,0.683899,7.0,0.941277,0.745295,9.0,2.0,331734.792,Central
1.27715,103.82874,141 JLN BT MERAH,BUKIT MERAH,3 ROOM,67.0,61,11.0,2.678889,0.438181,6.0,1.021148,0.722678,10.0,2.0,345093.24000000005,Central
1.27715,103.82874,141 JLN BT MERAH,BUKIT MERAH,4 ROOM,92.0,58,11.0,2.678889,0.438181,6.0,1.021148,0.722678,10.0,2.0,525200.8260000001,Central
1.27715,103.82874,141 JLN BT MERAH,BUKIT MERAH,EXECUTIVE,162.0,57,11.0,2.678889,0.438181,6.0,1.021148,0.722678,10.0,2.0,790518.96,Central
1.27719,103.81952,12 TELOK BLANGAH CRES,BUKIT MERAH,3 ROOM,59.0,57,14.0,3.673624,0.099341,2.0,1.303077,0.752667,11.0,1.0,333483.45,Central
1.27722,103.80872,85 TELOK BLANGAH HTS,BUKIT MERAH,4 ROOM,90.0,85,10.0,4.85498,0.375907,3.0,0.743012,0.270962,6.0,2.0,666360.1425,Central
1.27722,103.80872,85 TELOK BLANGAH HTS,BUKIT MERAH,5 ROOM,110.0,85,10.0,4.85498,0.375907,3.0,0.743012,0.270962,6.0,2.0,807439.69,Central
1.27722,103.8387,3 EVERTON PK,BUKIT MERAH,3 ROOM,72.0,61,14.0,1.642482,0.501141,9.0,0.29686,0.572257,7.0,1.0,488408.36,Central
1.27722,103.8387,3 EVERTON PK,BUKIT MERAH,5 ROOM,138.0,62,14.0,1.642482,0.501141,9.0,0.29686,0.572257,7.0,1.0,824071.0399999999,Central
1.27728,103.80692,90B TELOK BLANGAH ST 31,BUKIT MERAH,4 ROOM,93.0,95,9.0,5.052434,0.389764,3.0,0.70559,0.43921,6.0,1.0,938873.7,Central
1.27728,103.83109,147 SILAT AVE,BUKIT MERAH,3 ROOM,67.0,63,11.0,2.424297,0.640843,7.0,0.96983,0.715261,9.0,2.0,335195.61,Central
1.27729,103.83052,145 JLN BT MERAH,BUKIT MERAH,3 ROOM,67.0,63,10.0,2.484989,0.583959,7.0,1.031083,0.702785,10.0,2.0,372923.34,Central
1.27731,103.82996,144 JLN BT MERAH,BUKIT MERAH,3 ROOM,67.0,62,10.0,2.544136,0.53069,7.0,1.03793,0.696629,10.0,2.0,365235.48750000005,Central
1.27731,103.82996,144 JLN BT MERAH,BUKIT MERAH,4 ROOM,91.0,61,10.0,2.544136,0.53069,7.0,1.03793,0.696629,10.0,2.0,557755.044,Central
1.27736,103.8316,149 SILAT AVE,BUKIT MERAH,3 ROOM,67.0,64,9.0,2.367804,0.687127,7.0,0.913177,0.720294,9.0,2.0,395489.27697600005,Central
1.27736,103.8316,149 SILAT AVE,BUKIT MERAH,4 ROOM,93.0,62,9.0,2.367804,0.687127,7.0,0.913177,0.720294,9.0,2.0,551035.9800000001,Central
1.27736,103.8316,149 SILAT AVE,BUKIT MERAH,5 ROOM,134.0,62,9.0,2.367804,0.687127,7.0,0.913177,0.720294,9.0,2.0,699311.9700000001,Central
1.27737,103.80825,88 TELOK BLANGAH HTS,BUKIT MERAH,4 ROOM,85.0,85,9.0,4.903702,0.383621,3.0,0.768494,0.302636,6.0,2.0,641563.6950000001,Central
1.27737,103.80825,88 TELOK BLANGAH HTS,BUKIT MERAH,5 ROOM,110.0,85,9.0,4.903702,0.383621,3.0,0.768494,0.302636,6.0,2.0,813261.48,Central
1.27738,103.8216,17A TELOK BLANGAH CRES,BUKIT MERAH,4 ROOM,100.0,84,12.0,3.441868,0.329651,1.0,1.148953,0.786125,11.0,1.0,647016.7548720001,Central
1.27738,103.8216,17A TELOK BLANGAH CRES,BUKIT MERAH,5 ROOM,119.0,83,12.0,3.441868,0.329651,1.0,1.148953,0.786125,11.0,1.0,823854.375,Central
1.2774,103.82047,14 TELOK BLANGAH CRES,BUKIT MERAH,4 ROOM,101.0,78,16.0,3.565,0.203433,1.0,1.218951,0.772534,11.0,1.0,634526.28,Central
1.2774,103.82047,14 TELOK BLANGAH CRES,BUKIT MERAH,5 ROOM,121.0,80,16.0,3.565,0.203433,1.0,1.218951,0.772534,11.0,1.0,771304.9575,Central
1.27742,103.83933,2 EVERTON PK,BUKIT MERAH,3 ROOM,72.0,62,21.0,1.570456,0.436036,10.0,0.263611,0.507506,7.0,1.0,509622.88,Central
1.27742,103.83933,2 EVERTON PK,BUKIT MERAH,5 ROOM,132.5,61,21.0,1.570456,0.436036,10.0,0.263611,0.507506,7.0,1.0,775877.3125,Central
1.27773,103.81977,10 TELOK BLANGAH CRES,BUKIT MERAH,3 ROOM,59.0,56,14.0,3.633991,0.131786,2.0,1.238812,0.810586,11.0,1.0,313430.049,Central
1.27776,103.82073,14A TELOK BLANGAH CRES,BUKIT MERAH,4 ROOM,100.0,81,16.0,3.528491,0.236423,1.0,1.169287,0.814415,11.0,1.0,647328.126,Central
1.27776,103.82073,14A TELOK BLANGAH CRES,BUKIT MERAH,5 ROOM,120.0,78,16.0,3.528491,0.236423,1.0,1.169287,0.814415,11.0,1.0,774049.815,Central
1.27777,103.8217,17 TELOK BLANGAH CRES,BUKIT MERAH,4 ROOM,100.0,83,12.0,3.422291,0.34347,1.0,1.10704,0.830053,12.0,1.0,657544.8873839999,Central
1.27777,103.8217,17 TELOK BLANGAH CRES,BUKIT MERAH,5 ROOM,119.0,84,12.0,3.422291,0.34347,1.0,1.10704,0.830053,12.0,1.0,807615.216,Central
1.27779,103.83,143 JLN BT MERAH,BUKIT MERAH,5 ROOM,117.0,63,10.0,2.524214,0.50723,7.0,0.989379,0.643811,10.0,2.0,723582.6000000001,Central
1.2778,103.81934,8 TELOK BLANGAH CRES,BUKIT MERAH,3 ROOM,59.0,57,13.0,3.679431,0.091109,3.0,1.265212,0.821837,11.0,1.0,325291.19999999995,Central
1.27784,103.83081,146 JLN BT MERAH,BUKIT MERAH,3 ROOM,67.0,63,9.0,2.435678,0.585673,7.0,0.984111,0.648406,10.0,2.0,363719.37,Central
1.27791,103.82254,18 TELOK BLANGAH CRES,BUKIT MERAH,3 ROOM,65.0,57,13.0,3.328284,0.437486,1.0,1.046405,0.868495,12.0,1.0,327455.60500000004,Central
1.27791,103.82254,18 TELOK BLANGAH CRES,BUKIT MERAH,5 ROOM,130.0,57,13.0,3.328284,0.437486,1.0,1.046405,0.868495,12.0,1.0,661425.44,Central
1.27805,103.8215,16 TELOK BLANGAH CRES,BUKIT MERAH,3 ROOM,65.0,57,14.0,3.437632,0.327507,1.0,1.092739,0.857046,12.0,1.0,313215.57,Central
1.27815,103.81848,6 TELOK BLANGAH CRES,BUKIT MERAH,3 ROOM,65.0,57,14.0,3.767178,0.088511,4.0,1.282071,0.876765,11.0,1.0,319685.472,Central
1.27815,103.82696,137 JLN BT MERAH,BUKIT MERAH,3 ROOM,59.0,57,12.0,2.841952,0.230828,5.0,0.892653,0.678287,11.0,1.0,284776.414,Central
1.27816,103.82048,13 TELOK BLANGAH CRES,BUKIT MERAH,3 ROOM,65.0,57,15.0,3.547951,0.222053,2.0,1.152043,0.856982,11.0,1.0,327187.014,Central
1.27816,103.82952,140 JLN BT MERAH,BUKIT MERAH,5 ROOM,119.0,61,11.0,2.564632,0.441025,7.0,0.933701,0.602685,10.0,2.0,713662.95,Central
1.27829,103.82754,136 JLN BT MERAH,BUKIT MERAH,3 ROOM,59.0,57,10.0,2.775759,0.254628,6.0,0.878874,0.637022,11.0,2.0,309484.275,Central
1.27836,103.81938,7 TELOK BLANGAH CRES,BUKIT MERAH,1 ROOM,31.0,57,14.0,3.663528,0.137509,3.0,1.21654,0.883517,11.0,1.0,206315.068,Central
1.27842,103.82624,138 JLN BT MERAH,BUKIT MERAH,3 ROOM,59.0,65,11.0,2.913501,0.176644,5.0,0.866609,0.693122,12.0,1.0,334398.504192,Central
1.2786,103.82709,135 JLN BT MERAH,BUKIT MERAH,4 ROOM,107.0,79,11.0,2.817142,0.195849,5.0,0.842495,0.627354,12.0,2.0,653760.5160000001,Central
1.2786,103.82709,135 JLN BT MERAH,BUKIT MERAH,5 ROOM,127.0,78,11.0,2.817142,0.195849,5.0,0.842495,0.627354,12.0,2.0,812638.92,Central
1.27872,103.81922,5 TELOK BLANGAH CRES,BUKIT MERAH,3 ROOM,66.0,65,12.0,3.674847,0.163278,3.0,1.201342,0.925391,11.0,1.0,333005.7,Central
1.27874,103.8283,132 JLN BT MERAH,BUKIT MERAH,3 ROOM,59.0,57,10.0,2.681407,0.29095,6.0,0.83927,0.561282,11.0,2.0,318403.47,Central
1.27882,103.82772,134 JLN BT MERAH,BUKIT MERAH,4 ROOM,107.0,79,11.0,2.742582,0.231126,6.0,0.821824,0.574728,12.0,3.0,659256.8319999999,Central
1.27882,103.82772,134 JLN BT MERAH,BUKIT MERAH,5 ROOM,129.0,77,11.0,2.742582,0.231126,6.0,0.821824,0.574728,12.0,3.0,841981.7475,Central
1.27908,103.82679,139 JLN BT MERAH,BUKIT MERAH,4 ROOM,106.0,78,10.0,2.839109,0.133725,5.0,0.790124,0.599021,12.0,2.0,637421.16,Central
1.27908,103.82679,139 JLN BT MERAH,BUKIT MERAH,5 ROOM,129.0,79,10.0,2.839109,0.133725,5.0,0.790124,0.599021,12.0,2.0,810281.9339999999,Central
1.27922,103.82544,108 JLN BT MERAH,BUKIT MERAH,3 ROOM,74.0,66,11.0,2.983167,0.107608,4.0,0.794029,0.681454,13.0,1.0,414656.36,Central
1.27922,103.82544,108 JLN BT MERAH,BUKIT MERAH,4 ROOM,109.0,66,11.0,2.983167,0.107608,4.0,0.794029,0.681454,13.0,1.0,566109.6900000001,Central
1.27943,103.82609,109 JLN BT MERAH,BUKIT MERAH,4 ROOM,104.0,66,13.0,2.90842,0.064471,4.0,0.758502,0.615691,13.0,1.0,570742.999576,Central
1.27946,103.8179,1 TELOK BLANGAH CRES,BUKIT MERAH,3 ROOM,66.0,65,11.0,3.808632,0.245461,4.0,1.130505,0.821075,11.0,2.0,357175.65,Central
1.27955,103.8274,133 JLN BT MERAH,BUKIT MERAH,3 ROOM,59.0,64,9.0,2.762064,0.162417,6.0,0.73853,0.518488,12.0,2.0,325055.568,Central
1.27984,103.82476,107 JLN BT MERAH,BUKIT MERAH,3 ROOM,63.0,52,11.0,3.04692,0.140925,2.0,0.749879,0.694001,14.0,1.0,296444.61,Central
1.28019,103.82818,131 JLN BT MERAH,BUKIT MERAH,3 ROOM,65.0,58,8.0,2.664812,0.241853,7.0,0.678849,0.415771,12.0,3.0,329700.60000000003,Central
1.28028,103.82572,113 JLN BT MERAH,BUKIT MERAH,3 ROOM,60.0,51,12.0,2.933436,0.044116,4.0,0.673044,0.579328,13.0,1.0,304844.22000000003,Central
1.28031,103.82882,131C KIM TIAN RD,BUKIT MERAH,4 ROOM,90.0,84,8.0,2.5919,0.314495,7.0,0.682836,0.378022,12.0,4.0,769486.605,Central
1.28031,103.82882,131C KIM TIAN RD,BUKIT MERAH,5 ROOM,110.0,84,8.0,2.5919,0.314495,7.0,0.682836,0.378022,12.0,4.0,878890.1025,Central
1.28041,103.82927,130 KIM TIAN RD,BUKIT MERAH,3 ROOM,65.0,57,8.0,2.540818,0.365401,7.0,0.688696,0.356626,12.0,4.0,317379.4425,Central
1.28046,103.81232,104A DEPOT RD,BUKIT MERAH,4 ROOM,100.0,81,9.0,4.413614,0.631478,4.0,1.128864,0.265781,12.0,1.0,679536.9299999999,Central
1.28046,103.81232,104A DEPOT RD,BUKIT MERAH,5 ROOM,115.0,82,9.0,4.413614,0.631478,4.0,1.128864,0.265781,12.0,1.0,744297.46,Central
1.28049,103.8121,104B DEPOT RD,BUKIT MERAH,4 ROOM,100.0,82,9.0,4.437304,0.64934,4.0,1.126824,0.251245,12.0,1.0,666011.4,Central
1.28049,103.8121,104B DEPOT RD,BUKIT MERAH,5 ROOM,116.0,82,9.0,4.437304,0.64934,4.0,1.126824,0.251245,12.0,1.0,751098.9600000001,Central
1.28061,103.81097,106A DEPOT RD,BUKIT MERAH,4 ROOM,100.0,79,10.0,4.561767,0.751944,4.0,1.117661,0.201152,11.0,1.0,690186.48,Central
1.28061,103.81097,106A DEPOT RD,BUKIT MERAH,5 ROOM,115.0,82,10.0,4.561767,0.751944,4.0,1.117661,0.201152,11.0,1.0,734615.96,Central
1.28065,103.81075,106B DEPOT RD,BUKIT MERAH,4 ROOM,100.0,82,10.0,4.585509,0.755665,4.0,1.118909,0.200844,11.0,1.0,607133.1554360001,Central
1.28065,103.81075,106B DEPOT RD,BUKIT MERAH,5 ROOM,115.0,82,10.0,4.585509,0.755665,4.0,1.118909,0.200844,11.0,1.0,732321.486,Central
1.2807,103.81335,103A DEPOT RD,BUKIT MERAH,4 ROOM,90.0,84,11.0,4.296403,0.522843,4.0,1.057635,0.373967,12.0,1.0,643781.1065,Central
1.28074,103.81314,103B DEPOT RD,BUKIT MERAH,4 ROOM,100.0,84,11.0,4.320214,0.539475,4.0,1.063065,0.356223,12.0,1.0,643811.02,Central
1.28074,103.81314,103B DEPOT RD,BUKIT MERAH,5 ROOM,115.0,84,11.0,4.320214,0.539475,4.0,1.063065,0.356223,12.0,1.0,762141.5175,Central
1.28092,103.82837,131B KIM TIAN RD,BUKIT MERAH,4 ROOM,91.0,83,8.0,2.63198,0.281085,7.0,0.604846,0.334041,12.0,3.0,714351.3,Central
1.28092,103.82837,131B KIM TIAN RD,BUKIT MERAH,5 ROOM,110.0,83,8.0,2.63198,0.281085,7.0,0.604846,0.334041,12.0,3.0,898550.505,Central
1.28096,103.80944,109A DEPOT RD,BUKIT MERAH,4 ROOM,100.0,88,10.0,4.728333,0.678823,3.0,1.147801,0.263994,11.0,1.0,626727.712,Central
1.28096,103.80944,109A DEPOT RD,BUKIT MERAH,5 ROOM,116.0,88,10.0,4.728333,0.678823,3.0,1.147801,0.263994,11.0,1.0,715640.64,Central
1.281,103.80923,109B DEPOT RD,BUKIT MERAH,4 ROOM,100.0,87,9.0,4.75186,0.669552,3.0,1.153345,0.279857,11.0,1.0,681381.24,Central
1.281,103.80923,109B DEPOT RD,BUKIT MERAH,5 ROOM,116.0,87,9.0,4.75186,0.669552,3.0,1.153345,0.279857,11.0,1.0,801498.3899999999,Central
1.28107,103.81141,105A DEPOT RD,BUKIT MERAH,3 ROOM,67.0,95,9.0,4.509254,0.685981,4.0,1.119172,0.264139,12.0,1.0,590447.238,Central
1.28107,103.81141,105A DEPOT RD,BUKIT MERAH,4 ROOM,92.0,94,9.0,4.509254,0.685981,4.0,1.119172,0.264139,12.0,1.0,818906.505,Central
1.28112,103.80869,111A DEPOT RD,BUKIT MERAH,4 ROOM,100.0,88,9.0,4.810588,0.64769,3.0,1.165175,0.325803,11.0,1.0,637421.16,Central
1.28112,103.80869,111A DEPOT RD,BUKIT MERAH,5 ROOM,116.0,88,9.0,4.810588,0.64769,3.0,1.165175,0.325803,11.0,1.0,790174.01681976,Central
1.28112,103.82994,127D KIM TIAN RD,BUKIT MERAH,4 ROOM,93.0,95,7.0,2.455508,0.454438,7.0,0.650241,0.275335,12.0,3.0,843921.084,Central
1.28112,103.82994,127D KIM TIAN RD,BUKIT MERAH,5 ROOM,113.0,95,7.0,2.455508,0.454438,7.0,0.650241,0.275335,12.0,3.0,1077581.472,Central
1.28115,103.82886,129 KIM TIAN RD,BUKIT MERAH,4 ROOM,88.0,58,7.0,2.575027,0.340939,7.0,0.595812,0.288371,12.0,3.0,533308.5855,Central
1.28116,103.82727,119B KIM TIAN RD,BUKIT MERAH,4 ROOM,92.0,84,11.0,2.750631,0.188815,6.0,0.560564,0.386496,12.0,2.0,748469.8039999999,Central
1.28116,103.82727,119B KIM TIAN RD,BUKIT MERAH,5 ROOM,110.0,83,11.0,2.750631,0.188815,6.0,0.560564,0.386496,12.0,2.0,923150.4744,Central
1.28117,103.80847,111B DEPOT RD,BUKIT MERAH,4 ROOM,100.0,88,9.0,4.834275,0.641139,3.0,1.156081,0.345039,10.0,1.0,623474.7999999999,Central
1.28117,103.80847,111B DEPOT RD,BUKIT MERAH,5 ROOM,116.0,87,9.0,4.834275,0.641139,3.0,1.156081,0.345039,10.0,1.0,806988.1049999999,Central
1.28142,103.80729,113 DEPOT RD,BUKIT MERAH,5 ROOM,115.5,58,8.0,4.964147,0.618945,3.0,1.116717,0.461022,8.0,2.0,613851.66,Central
1.28142,103.82565,118A JLN MEMBINA,BUKIT MERAH,4 ROOM,91.0,85,11.0,2.926905,0.161759,4.0,0.552759,0.516321,14.0,1.0,748490.9775,Central
1.28143,103.80924,110A DEPOT RD,BUKIT MERAH,3 ROOM,67.0,94,10.0,4.746801,0.62337,3.0,1.20062,0.320304,11.0,1.0,636347.73,Central
1.28143,103.80924,110A DEPOT RD,BUKIT MERAH,4 ROOM,92.0,94,10.0,4.746801,0.62337,3.0,1.20062,0.320304,11.0,1.0,808474.575,Central
1.28148,103.80815,112A DEPOT RD,BUKIT MERAH,4 ROOM,100.0,88,8.0,4.868101,0.605582,3.0,1.166982,0.394737,9.0,1.0,632299.8720000001,Central
1.28148,103.80815,112A DEPOT RD,BUKIT MERAH,5 ROOM,115.0,88,8.0,4.868101,0.605582,3.0,1.166982,0.394737,9.0,1.0,767687.232,Central
1.28149,103.82767,119C KIM TIAN RD,BUKIT MERAH,4 ROOM,92.0,84,12.0,2.701729,0.247025,7.0,0.527876,0.328498,12.0,2.0,715962.255,Central
1.28149,103.82767,119C KIM TIAN RD,BUKIT MERAH,5 ROOM,110.0,85,12.0,2.701729,0.247025,7.0,0.527876,0.328498,12.0,2.0,920696.0020000001,Central
1.28152,103.82905,128 KIM TIAN RD,BUKIT MERAH,4 ROOM,88.0,57,8.0,2.548315,0.377917,7.0,0.565755,0.242284,12.0,3.0,554461.215,Central
1.28152,103.83004,127C KIM TIAN RD,BUKIT MERAH,2 ROOM,47.0,93,7.0,2.439817,0.470835,7.0,0.61751,0.232143,12.0,2.0,444007.6,Central
1.28152,103.83004,127C KIM TIAN RD,BUKIT MERAH,3 ROOM,62.0,95,7.0,2.439817,0.470835,7.0,0.61751,0.232143,12.0,2.0,620337.7949999999,Central
1.28152,103.83004,127C KIM TIAN RD,BUKIT MERAH,4 ROOM,93.0,95,7.0,2.439817,0.470835,7.0,0.61751,0.232143,12.0,2.0,843808.6320000001,Central
1.28157,103.80773,112B DEPOT RD,BUKIT MERAH,4 ROOM,100.0,88,9.0,4.913788,0.596995,3.0,1.153658,0.434439,9.0,1.0,628629.144,Central
1.28157,103.80773,112B DEPOT RD,BUKIT MERAH,5 ROOM,116.0,88,9.0,4.913788,0.596995,3.0,1.153658,0.434439,9.0,1.0,779148.333384,Central
1.28176,103.80686,114 DEPOT RD,BUKIT MERAH,5 ROOM,118.0,57,10.0,5.009307,0.567125,3.0,1.131519,0.521375,7.0,2.0,625030.323,Central
1.28179,103.82599,118B JLN MEMBINA,BUKIT MERAH,4 ROOM,85.0,85,13.0,2.884967,0.197314,4.0,0.503506,0.463725,13.0,2.0,756314.925,Central
1.28179,103.82599,118B JLN MEMBINA,BUKIT MERAH,5 ROOM,110.0,85,13.0,2.884967,0.197314,4.0,0.503506,0.463725,13.0,2.0,954616.34,Central
1.28195,103.82791,119D KIM TIAN RD,BUKIT MERAH,4 ROOM,92.0,84,13.0,2.670422,0.301143,7.0,0.482538,0.274367,12.0,2.0,757580.6699999999,Central
1.28195,103.82791,119D KIM TIAN RD,BUKIT MERAH,5 ROOM,110.0,82,13.0,2.670422,0.301143,7.0,0.482538,0.274367,12.0,2.0,943533.3241920001,Central
1.28196,103.82956,127A KIM TIAN RD,BUKIT MERAH,2 ROOM,47.0,95,8.0,2.487583,0.450109,7.0,0.548232,0.182497,12.0,3.0,435776.178,Central
1.28196,103.82956,127A KIM TIAN RD,BUKIT MERAH,3 ROOM,62.0,95,8.0,2.487583,0.450109,7.0,0.548232,0.182497,12.0,3.0,594620.01,Central
1.28196,103.82956,127A KIM TIAN RD,BUKIT MERAH,4 ROOM,93.0,94,8.0,2.487583,0.450109,7.0,0.548232,0.182497,12.0,3.0,865179.0839999999,Central
1.2821,103.8252,26D JLN MEMBINA,BUKIT MERAH,3 ROOM,60.0,91,12.0,2.969552,0.248465,3.0,0.499181,0.532345,14.0,1.0,599160.1910000001,Central
1.2821,103.8252,26D JLN MEMBINA,BUKIT MERAH,4 ROOM,90.0,91,12.0,2.969552,0.248465,3.0,0.499181,0.532345,14.0,1.0,796993.6420000001,Central
1.28217,103.82633,118C JLN MEMBINA,BUKIT MERAH,4 ROOM,85.0,84,13.0,2.843458,0.241972,5.0,0.454606,0.411579,13.0,3.0,756314.925,Central
1.28217,103.82633,118C JLN MEMBINA,BUKIT MERAH,5 ROOM,110.0,84,13.0,2.843458,0.241972,5.0,0.454606,0.411579,13.0,3.0,943516.15,Central
1.28222,103.82454,27A JLN MEMBINA,BUKIT MERAH,4 ROOM,90.0,90,13.0,3.042636,0.294832,2.0,0.522515,0.571426,14.0,1.0,798922.1214419999,Central
1.28231,103.82931,126C KIM TIAN RD,BUKIT MERAH,3 ROOM,62.0,95,9.0,2.511782,0.447135,7.0,0.500772,0.150473,12.0,2.0,595113.6825,Central
1.28231,103.82931,126C KIM TIAN RD,BUKIT MERAH,4 ROOM,87.0,95,9.0,2.511782,0.447135,7.0,0.500772,0.150473,12.0,2.0,850905.825,Central
1.28265,103.82333,128 BT MERAH VIEW,BUKIT MERAH,3 ROOM,65.0,55,12.0,3.174288,0.346584,2.0,0.571241,0.545494,13.0,1.0,362321.19,Central
1.28265,103.82818,121A KIM TIAN PL,BUKIT MERAH,4 ROOM,100.0,83,11.0,2.635103,0.379032,7.0,0.414682,0.203806,12.0,3.0,786120.3999999999,Central
1.28265,103.82818,121A KIM TIAN PL,BUKIT MERAH,5 ROOM,115.0,83,11.0,2.635103,0.379032,7.0,0.414682,0.203806,12.0,3.0,893565.295,Central
1.28268,103.82658,118D JLN MEMBINA,BUKIT MERAH,4 ROOM,91.0,85,13.0,2.812163,0.302637,5.0,0.394495,0.366514,13.0,3.0,783951.7919999999,Central
1.2827,103.82849,121 KIM TIAN PL,BUKIT MERAH,4 ROOM,100.0,83,12.0,2.600029,0.406262,7.0,0.421341,0.171526,12.0,3.0,832403.7849999999,Central
1.2827,103.82849,121 KIM TIAN PL,BUKIT MERAH,5 ROOM,115.0,83,12.0,2.600029,0.406262,7.0,0.421341,0.171526,12.0,3.0,920063.106,Central
1.28276,103.82521,26C JLN MEMBINA,BUKIT MERAH,3 ROOM,60.0,91,13.0,2.964877,0.317395,3.0,0.433527,0.513965,14.0,2.0,589998.12,Central
1.28276,103.82521,26C JLN MEMBINA,BUKIT MERAH,4 ROOM,85.0,91,13.0,2.964877,0.317395,3.0,0.433527,0.513965,14.0,2.0,812558.37,Central
1.28277,103.82261,120 BT MERAH VIEW,BUKIT MERAH,4 ROOM,88.0,55,13.0,3.25309,0.308376,3.0,0.622343,0.559921,13.0,1.0,484860.64450000005,Central
1.28286,103.8295,126A KIM TIAN RD,BUKIT MERAH,4 ROOM,93.0,95,10.0,2.487397,0.402081,7.0,0.461928,0.087019,12.0,3.0,899115.39,Central
1.28286,103.8295,126A KIM TIAN RD,BUKIT MERAH,5 ROOM,113.0,95,10.0,2.487397,0.402081,7.0,0.461928,0.087019,12.0,3.0,1130881.29,Central
1.28291,103.82487,27B JLN MEMBINA,BUKIT MERAH,4 ROOM,90.0,90,15.0,3.001669,0.345434,3.0,0.438375,0.495235,14.0,2.0,813228.0,Central
1.28291,103.82487,27B JLN MEMBINA,BUKIT MERAH,5 ROOM,110.0,90,15.0,3.001669,0.345434,3.0,0.438375,0.495235,14.0,2.0,1017116.56,Central
1.28296,103.82798,120 KIM TIAN PL,BUKIT MERAH,4 ROOM,95.5,82,10.0,2.655064,0.393052,7.0,0.376125,0.208915,12.0,3.0,822359.3069999999,Central
1.28296,103.82798,120 KIM TIAN PL,BUKIT MERAH,5 ROOM,115.0,83,10.0,2.655064,0.393052,7.0,0.376125,0.208915,12.0,3.0,924694.4512,Central
1.28303,103.82724,8 KIM TIAN PL,BUKIT MERAH,5 ROOM,131.0,66,11.0,2.737725,0.361116,6.0,0.353461,0.286454,13.0,3.0,932864.952,Central
1.28306,103.81669,165 BT MERAH CTRL,BUKIT MERAH,4 ROOM,110.0,57,14.0,3.910415,0.077921,4.0,0.725855,0.827605,12.0,2.0,548719.518,Central
1.28306,103.82606,26A JLN MEMBINA,BUKIT MERAH,3 ROOM,60.0,90,14.0,2.868453,0.338099,4.0,0.36559,0.414661,13.0,3.0,578037.98,Central
1.28309,103.82559,26B JLN MEMBINA,BUKIT MERAH,3 ROOM,60.0,91,15.0,2.920326,0.344547,3.0,0.38126,0.465798,13.0,3.0,589154.095,Central
1.28309,103.82559,26B JLN MEMBINA,BUKIT MERAH,4 ROOM,85.0,91,15.0,2.920326,0.344547,3.0,0.38126,0.465798,13.0,3.0,805835.0171520001,Central
1.28325,103.82785,120A KIM TIAN PL,BUKIT MERAH,4 ROOM,100.0,83,10.0,2.668114,0.412895,7.0,0.341207,0.214235,13.0,3.0,818883.1984999999,Central
1.28325,103.82785,120A KIM TIAN PL,BUKIT MERAH,5 ROOM,115.0,82,10.0,2.668114,0.412895,7.0,0.341207,0.214235,13.0,3.0,952047.7575000001,Central
