,hdb_lat,hdb_lon,mall_lat,mall_lon,distance
0,1.270379512,103.823236,1.28645889472825,103.827015256194,1.827047
1,1.270918709,103.8226854,1.28645889472825,103.827015256194,1.784641
2,1.271408833,103.8108875,1.28728320930592,103.805283367958,1.862819
3,1.271462566,103.8256835,1.28645889472825,103.827015256194,1.664827
4,1.271690611,103.8098523,1.28728320930592,103.805283367958,1.797567
5,1.271747245,103.8225083,1.28645889472825,103.827015256194,1.702312
6,1.271757071,103.8095604,1.28728320930592,103.805283367958,1.781566
7,1.271908423,103.8266717,1.28645889472825,103.827015256194,1.60937
8,1.272044271,103.810097,1.28728320930592,103.805283367958,1.768153
9,1.272085585,103.8254956,1.28645889472825,103.827015256194,1.5983
10,1.272099266,103.8232451,1.28645889472825,103.827015256194,1.642317
11,1.272201815,103.8110608,1.28728320930592,103.805283367958,1.787286
12,1.272332606,103.8222103,1.28645889472825,103.827015256194,1.651012
13,1.272346698,103.8105545,1.28728320930592,103.805283367958,1.752692
14,1.272397327,103.8208327,1.28645889472825,103.827015256194,1.700298
15,1.272398536,103.8256255,1.28645889472825,103.827015256194,1.562396
16,1.272483013,103.824703,1.28645889472825,103.827015256194,1.56666
17,1.272672565,103.8228757,1.28645889472825,103.827015256194,1.592515
18,1.272985283,103.820252,1.28645889472825,103.827015256194,1.669186
19,1.27298937,103.8256268,1.28645889472825,103.827015256194,1.497385
20,1.273022019,103.8221232,1.28645889472825,103.827015256194,1.582392
21,1.27309041,103.8101436,1.28728320930592,103.805283367958,1.659966
22,1.273101655,103.8245086,1.28645889472825,103.827015256194,1.50309
23,1.273131053,103.8216629,1.28645889472825,103.827015256194,1.589556
24,1.273357314,103.8253458,1.28645889472825,103.827015256194,1.460571
25,1.273476841,103.8068103,1.28728320930592,103.805283367958,1.536066
26,1.273494356,103.8072294,1.28728320930592,103.805283367958,1.540005
27,1.273513379,103.8101453,1.28728320930592,103.805283367958,1.615885
28,1.273517801,103.822481,1.28645889472825,103.827015256194,1.51733
29,1.273566738,103.8340582,1.2755961982077,103.842393171342,0.954375
30,1.273597187,103.8119421,1.28728320930592,103.805283367958,1.685034
31,1.273638234,103.8364203,1.2755961982077,103.842393171342,0.699102
32,1.27368174,103.8065794,1.28728320930592,103.805283367958,1.510881
33,1.273804157,103.8270577,1.28645889472825,103.827015256194,1.399303
34,1.273835569,103.8398443,1.2755961982077,103.842393171342,0.344048
35,1.273849941,103.8112471,1.28728320930592,103.805283367958,1.626922
36,1.273883542,103.8390033,1.2755961982077,103.842393171342,0.422129
37,1.273901446,103.8394173,1.2755961982077,103.842393171342,0.380533
38,1.273919926,103.8402609,1.2755961982077,103.842393171342,0.301114
39,1.273929399,103.8253108,1.28645889472825,103.827015256194,1.398373
40,1.273947618,103.8208669,1.28645889472825,103.827015256194,1.543405
41,1.273953767,103.8088175,1.28728320930592,103.805283367958,1.525478
42,1.27396036,103.8121495,1.28728320930592,103.805283367958,1.659564
43,1.274031873,103.8366527,1.2755961982077,103.842393171342,0.661872
44,1.274062304,103.8104241,1.28728320930592,103.805283367958,1.569864
45,1.274132973,103.8096327,1.28728320930592,103.805283367958,1.532535
46,1.274143351,103.8224905,1.28645889472825,103.827015256194,1.451913
47,1.274236332,103.8217147,1.28645889472825,103.827015256194,1.474641
48,1.27425274,103.8124291,1.28728320930592,103.805283367958,1.645742
49,1.274298048,103.8114314,1.28728320930592,103.805283367958,1.590528
50,1.274383638,103.8087418,1.28728320930592,103.805283367958,1.477386
51,1.274397181,103.8272396,1.28645889472825,103.827015256194,1.333956
52,1.274426047,103.8396715,1.2755961982077,103.842393171342,0.329379
53,1.274427547,103.8348788,1.2755961982077,103.842393171342,0.846215
