,private_lat,private_lon,mall_lat,mall_lon,distance
0,1.23978494620582,103.83727712151,1.27458821795426,103.84347073661,3.909611
1,1.24005848546927,103.830936322258,1.27458821795426,103.84347073661,4.064976
2,1.24128528590103,103.8401002733,1.27458821795426,103.84347073661,3.701521
3,1.24234683810088,103.83816149913,1.27458821795426,103.84347073661,3.613719
4,1.24296399581113,103.837106213588,1.27458821795426,103.84347073661,3.567861
5,1.24297424636053,103.839164641252,1.27458821795426,103.84347073661,3.528406
6,1.24374601223412,103.842511120506,1.27458821795426,103.84347073661,3.412043
7,1.24678687668364,103.844402093991,1.27458821795426,103.84347073661,3.075875
8,1.2491304624867,103.841532989339,1.27458821795426,103.84347073661,2.823235
9,1.24929537923786,103.84245545438,1.27458821795426,103.84347073661,2.799033
10,1.25000204938227,103.844128104507,1.27458821795426,103.84347073661,2.719595
11,1.25004849376758,103.846319306506,1.27458821795426,103.84347073661,2.731932
12,1.25004905350305,103.841633373557,1.27458821795426,103.84347073661,2.721108
13,1.25028020779828,103.846845622682,1.27458821795426,103.84347073661,2.71397
14,1.25177730904166,103.847671939013,1.27458821795426,103.84347073661,2.565282
15,1.25184506159069,103.846059186654,1.27458821795426,103.84347073661,2.531266
16,1.25221149686401,103.845330154013,1.27458821795426,103.84347073661,2.48294
17,1.25228711526676,103.84540862429,1.27458821795426,103.84347073661,2.475354
18,1.26489010829928,103.816454088109,1.28645889472825,103.827015256194,2.658865
19,1.26617727280392,103.823388742056,1.28645889472825,103.827015256194,2.278665
20,1.26618589994556,103.822744661427,1.28645889472825,103.827015256194,2.291514
21,1.26747019767944,103.815542991374,1.28645889472825,103.827015256194,2.45739
22,1.26816216653267,103.814379904552,1.28728320930592,103.805283367958,2.344181
23,1.2689003201228,103.824635539269,1.28645889472825,103.827015256194,1.959517
24,1.27035025509729,103.813967319772,1.28728320930592,103.805283367958,2.107074
25,1.2708927315184,103.824144356363,1.28645889472825,103.827015256194,1.75063
26,1.27201238848312,103.80851431688,1.28728320930592,103.805283367958,1.72643
27,1.27224289288465,103.827478990765,1.28645889472825,103.827015256194,1.572779
28,1.27247694326577,103.807817491838,1.28728320930592,103.805283367958,1.661314
29,1.27342074069167,103.837938952301,1.2755961982077,103.842393171342,0.551001
30,1.2734661134853,103.845580792511,1.27458821795426,103.84347073661,0.265596
31,1.27388660363944,103.846235542245,1.27458821795426,103.84347073661,0.317331
32,1.27426245685335,103.846025087372,1.27458821795426,103.84347073661,0.286552
33,1.27461794103822,103.844319553688,1.27458821795426,103.84347073661,0.094524
34,1.27464397804711,103.844741587315,1.27458821795426,103.84347073661,0.14157
35,1.27469115793838,103.794950672516,1.2876179255874,103.803391140455,1.71041
36,1.27484974836861,103.842184815618,1.2755961982077,103.842393171342,0.085734
37,1.27516997523174,103.844496312645,1.27458821795426,103.84347073661,0.131018
38,1.27527115223131,103.83683222505,1.2755961982077,103.842393171342,0.619932
39,1.27550106882151,103.841596022941,1.2755961982077,103.842393171342,0.089338
40,1.27559528527257,103.837559859708,1.2755961982077,103.842393171342,0.537909
41,1.27581120588262,103.845955084997,1.27458821795426,103.84347073661,0.307788
42,1.27587483521415,103.840480994349,1.2755961982077,103.842393171342,0.215029
43,1.27603511606189,103.837502046362,1.2755961982077,103.842393171342,0.546503
44,1.27624326037685,103.825156243805,1.28645889472825,103.827015256194,1.148383
45,1.27631643556314,103.823679380408,1.28645889472825,103.827015256194,1.181353
46,1.27656571680744,103.825968001901,1.28645889472825,103.827015256194,1.100128
47,1.27671498507474,103.853326932298,1.27822949964567,103.850812513482,0.326118
48,1.27685386379359,103.791742171785,1.2876179255874,103.803391140455,1.759943
49,1.27686888047138,103.793176829437,1.2876179255874,103.803391140455,1.644674
