,hdb_lat,hdb_lon,mrtlrt_lat,mrtlrt_lon,distance
6306,1.378838254,103.7566354,1.37862494944389,103.758033623131,0.157382
6307,1.378842417,103.7503394,1.37861216691834,103.749051503721,0.14557
6308,1.378849212,103.94018,1.37295187483845,103.949257638047,1.202411
6309,1.378853657,103.7647756,1.37791644778218,103.7630222694,0.220936
6310,1.378854301,103.740417,1.38029828610944,103.745291799876,0.565513
6311,1.378888443,103.8828273,1.38933878100909,103.885937358519,1.206266
6312,1.37890257,103.88683,1.38277158353267,103.893092468701,0.817767
6313,1.378907914,103.8386027,1.38493120661204,103.836347461689,0.711744
6314,1.378919421,103.8917786,1.38277158353267,103.893092468701,0.45035
6315,1.378930838,103.9009883,1.38403076701516,103.902257550997,0.581345
6316,1.378930946,103.7415644,1.38029828610944,103.745291799876,0.441508
6317,1.37893678,103.7511824,1.37861216691834,103.749051503721,0.239843
6318,1.378936937,103.7571651,1.37862494944389,103.758033623131,0.102628
6319,1.378937134,103.7350388,1.38029828610944,103.745291799876,1.150914
6320,1.378937423,103.8838557,1.38277158353267,103.893092468701,1.111933
6321,1.378938896,103.7410271,1.38029828610944,103.745291799876,0.497842
6322,1.378946347,103.7558479,1.37862494944389,103.758033623131,0.245826
6323,1.378952702,103.8852643,1.38277158353267,103.893092468701,0.968123
6324,1.378969537,103.766375,1.37775464931119,103.766667312264,0.138219
6325,1.378981923,103.7517795,1.37861216691834,103.749051503721,0.306333
6326,1.379004596,103.745926,1.38029828610944,103.745291799876,0.159513
6327,1.379006663,103.9405724,1.37295187483845,103.949257638047,1.175788
6328,1.379013672,103.9409997,1.37295187483845,103.949257638047,1.137476
6329,1.379021762,103.7352147,1.38029828610944,103.745291799876,1.130303
6330,1.379024909,103.7712151,1.38001549415384,103.772661218987,0.194673
6331,1.379039028,103.8860621,1.38277158353267,103.893092468701,0.884579
6332,1.3790548,103.9019278,1.38403076701516,103.902257550997,0.55144
6333,1.379085441,103.7375424,1.38029828610944,103.745291799876,0.872776
6334,1.379098876,103.9382913,1.37295187483845,103.949257638047,1.396931
6335,1.379107628,103.7681538,1.37775464931119,103.766667312264,0.223043
6336,1.379111971,103.8951168,1.38277158353267,103.893092468701,0.463145
6337,1.379123086,103.8942888,1.38277158353267,103.893092468701,0.424833
6338,1.379128861,103.8903779,1.38277158353267,103.893092468701,0.503493
6339,1.379131967,103.8935308,1.38277158353267,103.893092468701,0.405396
6340,1.379133573,103.7547387,1.37665929343111,103.753699631572,0.297027
6341,1.379146259,103.74821,1.37861216691834,103.749051503721,0.110715
6342,1.379149856,103.8409382,1.3817576070024,103.844800823243,0.517617
6343,1.379164316,103.7674393,1.37775464931119,103.766667312264,0.177982
6344,1.379171422,103.7362511,1.38029828610944,103.745291799876,1.013803
6345,1.379180743,103.9365537,1.37295187483845,103.949257638047,1.572638
