,private_lat,private_lon,park_lat,park_lon,distance
0,1.23978494620582,103.83727712151,1.214491,103.833627,2.826221
1,1.24005848546927,103.830936322258,1.214491,103.833627,2.842935
2,1.24128528590103,103.8401002733,1.214491,103.833627,3.049106
3,1.24234683810088,103.83816149913,1.214491,103.833627,3.121222
4,1.24296399581113,103.837106213588,1.214491,103.833627,3.172118
5,1.24297424636053,103.839164641252,1.214491,103.833627,3.209263
6,1.24374601223412,103.842511120506,1.214491,103.833627,3.382601
7,1.24678687668364,103.844402093991,1.276456,103.84379,3.281365
8,1.2491304624867,103.841532989339,1.276456,103.84379,3.031939
9,1.24929537923786,103.84245545438,1.276456,103.84379,3.006951
10,1.25000204938227,103.844128104507,1.276456,103.84379,2.925383
11,1.25004849376758,103.846319306506,1.276561,103.846321,2.931615
12,1.25004905350305,103.841633373557,1.276456,103.84379,2.929791
13,1.25028020779828,103.846845622682,1.276561,103.846321,2.90658
14,1.25177730904166,103.847671939013,1.276561,103.846321,2.744573
15,1.25184506159069,103.846059186654,1.276456,103.84379,2.733043
16,1.25221149686401,103.845330154013,1.276456,103.84379,2.686306
17,1.25228711526676,103.84540862429,1.276456,103.84379,2.678534
18,1.26489010829928,103.816454088109,1.270414,103.820205,0.739827
19,1.26617727280392,103.823388742056,1.270414,103.820205,0.587381
20,1.26618589994556,103.822744661427,1.270414,103.820205,0.546319
21,1.26747019767944,103.815542991374,1.270414,103.820205,0.612502
22,1.26816216653267,103.814379904552,1.270414,103.820205,0.694462
23,1.2689003201228,103.824635539269,1.270414,103.820205,0.520718
24,1.27035025509729,103.813967319772,1.270414,103.820205,0.694242
25,1.2708927315184,103.824144356363,1.270414,103.820205,0.441604
26,1.27201238848312,103.80851431688,1.268953,103.803927,0.612442
27,1.27224289288465,103.827478990765,1.270414,103.820205,0.834416
28,1.27247694326577,103.807817491838,1.268953,103.803927,0.582501
29,1.27342074069167,103.837938952301,1.276456,103.84379,0.732579
30,1.2734661134853,103.845580792511,1.276561,103.846321,0.351992
31,1.27388660363944,103.846235542245,1.276561,103.846321,0.295874
32,1.27426245685335,103.846025087372,1.276561,103.846321,0.256286
33,1.27461794103822,103.844319553688,1.276456,103.84379,0.211615
34,1.27464397804711,103.844741587315,1.276456,103.84379,0.226631
35,1.27469115793838,103.794950672516,1.279263,103.797934,0.604813
36,1.27484974836861,103.842184815618,1.276456,103.84379,0.251912
37,1.27516997523174,103.844496312645,1.276456,103.84379,0.162482
38,1.27527115223131,103.83683222505,1.276456,103.84379,0.78535
39,1.27550106882151,103.841596022941,1.276456,103.84379,0.266026
40,1.27559528527257,103.837559859708,1.276456,103.84379,0.699867
41,1.27581120588262,103.845955084997,1.276561,103.846321,0.09237
42,1.27587483521415,103.840480994349,1.276456,103.84379,0.373831
43,1.27603511606189,103.837502046362,1.276456,103.84379,0.701345
44,1.27624326037685,103.825156243805,1.270414,103.820205,0.848003
45,1.27631643556314,103.823679380408,1.270414,103.820205,0.758605
46,1.27656571680744,103.825968001901,1.283602,103.829747,0.884432
47,1.27671498507474,103.853326932298,1.278087,103.846655,0.757873
48,1.27685386379359,103.791742171785,1.279109,103.790183,0.303795
49,1.27686888047138,103.793176829437,1.279109,103.790183,0.415176
50,1.27690165135904,103.837178791105,1.281609,103.841636,0.719029
51,1.27705679882109,103.83802497808,1.281609,103.841636,0.644108
52,1.2770605456674,103.791178704547,1.279109,103.790183,0.252161
53,1.27708340707631,103.849181343548,1.278087,103.846655,0.302269
54,1.27711736000318,103.845790152215,1.276561,103.846321,0.085294
55,1.27715399003502,103.836948399168,1.281609,103.841636,0.717516
56,1.2772283990831,103.838008339325,1.281609,103.841636,0.630575
