QUERY,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE
THE LINCOLN RESIDENCES SURREY ROAD,THE LINCOLN RESIDENCES,28,SURREY ROAD,THE LINCOLN RESIDENCES,28 SURREY ROAD THE LINCOLN RESIDENCES SINGAPORE 307762,307762,29010.6605421929,33072.9770936184,1.31537475902919,103.842399874258
THE LAURELS CAIRNHILL ROAD,THE LAURELS,38,CAIRNHILL ROAD,THE LAURELS,38 CAIRNHILL ROAD THE LAURELS SINGAPORE 229658,229658,28457.7702057455,31900.8369234893,1.30477434995815,103.83743185829
V ON SHENTON SHENTON WAY,V ON SHENTON,5A,SHENTON WAY,V ON SHENTON,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,068814,29765.3991632639,28838.9204263333,1.27708340707631,103.849181343548
SIMSVILLE GEYLANG EAST AVENUE 2,SIMSVILLE,2,GEYLANG EAST AVENUE 2,SIMSVILLE,2 GEYLANG EAST AVENUE 2 SIMSVILLE SINGAPORE 389754,389754,34363.6909397766,33256.2031223327,1.31703114737635,103.890499582849
ONE BALMORAL BALMORAL ROAD,ONE BALMORAL,1,BALMORAL ROAD,ONE BALMORAL,1 BALMORAL ROAD ONE BALMORAL SINGAPORE 259784,259784,27620.4461175334,32864.3414860591,1.31348794645771,103.829908098471
THE CLEMENT CANOPY CLEMENTI AVENUE 1,THE CLEMENT CANOPY,16,CLEMENTI AVENUE 1,THE CLEMENT CANOPY,16 CLEMENTI AVENUE 1 THE CLEMENT CANOPY SINGAPORE 129960,129960,20783.9668250447,32183.7145376746,1.30733175591803,103.768479099284
ROCHELLE AT NEWTON KENG LEE ROAD,ROCHELLE AT NEWTON,188,KENG LEE ROAD,ROCHELLE AT NEWTON,188 KENG LEE ROAD ROCHELLE AT NEWTON SINGAPORE 308414,308414,28957.5795186115,32925.8568043746,1.31404425678498,103.841922909924
OXLEY EDGE RIVER VALLEY ROAD,OXLEY EDGE,308,RIVER VALLEY ROAD,OXLEY EDGE,308 RIVER VALLEY ROAD OXLEY EDGE SINGAPORE 238349,238349,28923.3288130611,30889.816469362,1.29563102657533,103.841615089993
CITY GATE BEACH ROAD,CITY GATE,371,BEACH ROAD,CITY GATE,371 BEACH ROAD CITY GATE SINGAPORE 199597,199597,31228.8929515947,31629.0129348133,1.30231590504573,103.862331661034
THE ASANA QUEEN'S ROAD,THE ASANA,19,QUEEN'S ROAD,THE ASANA,19 QUEEN'S ROAD THE ASANA SINGAPORE 266745,266745,25523.5313282236,33792.9812662229,1.32188613848343,103.811066200681
VILLAGE TOWER MOUNT SINAI RISE,VILLAGE TOWER,35,MOUNT SINAI RISE,VILLAGE TOWER,35 MOUNT SINAI RISE VILLAGE TOWER SINGAPORE 276955,276955,21821.2533208868,33033.535701273,1.31501745994075,103.777799437784
MARINA ONE RESIDENCES MARINA WAY,MARINA ONE RESIDENCES,21,MARINA WAY,MARINA ONE RESIDENCES,21 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018978,018978,30226.7704674443,28798.1854408979,1.27671498507474,103.853326932298
E MAISON BRADDELL ROAD,E MAISON,28,BRADDELL ROAD,E MAISON,28 BRADDELL ROAD E MAISON SINGAPORE 359966,359966,31995.1416696385,36158.9400509764,1.34328286670471,103.869217344339
NOVA 88 BHAMO ROAD,NOVA 88,8,BHAMO ROAD,NOVA 88,8 BHAMO ROAD NOVA 88 SINGAPORE 329640,329640,29797.5157338185,34107.0864197463,1.32472684199302,103.849470225477
ST REGIS RESIDENCES SINGAPORE TANGLIN ROAD,SAINT REGIS RESIDENCES SINGAPORE,31,TANGLIN ROAD,SAINT REGIS RESIDENCES SINGAPORE,31 TANGLIN ROAD SAINT REGIS RESIDENCES SINGAPORE SINGAPORE 247912,247912,27161.1942078406,31939.9952799212,1.30512847628769,103.82578151636
PARK COLONIAL WOODLEIGH LANE,PARK COLONIAL,2,WOODLEIGH LANE,PARK COLONIAL,2 WOODLEIGH LANE PARK COLONIAL SINGAPORE 357685,357685,31953.8835021053,35628.1605977062,1.33848269211186,103.86884654561
BURLINGTON SQUARE BENCOOLEN STREET,BURLINGTON SQUARE,175,BENCOOLEN STREET,BURLINGTON SQUARE,175 BENCOOLEN STREET BURLINGTON SQUARE SINGAPORE 189649,189649,30157.000343537,31620.9711250234,1.30224327074302,103.85270021499
EURO-ASIA PARK WOODLEIGH CLOSE,EURO-ASIA PARK,25,WOODLEIGH CLOSE,EURO-ASIA PARK,25 WOODLEIGH CLOSE EURO-ASIA PARK SINGAPORE 357920,357920,31824.8649805225,35395.8168957345,1.33638147508185,103.867687209306
BARTLEY RIDGE MOUNT VERNON ROAD,BARTLEY RIDGE,30,MOUNT VERNON ROAD,BARTLEY RIDGE,30 MOUNT VERNON ROAD BARTLEY RIDGE SINGAPORE 368055,368055,33257.3192844996,35872.1925540008,1.34068943096191,103.880558721941
THE POIZ RESIDENCES MEYAPPA CHETTIAR ROAD,THE POIZ RESIDENCES,2,MEYAPPA CHETTIAR ROAD,THE POIZ RESIDENCES,2 MEYAPPA CHETTIAR ROAD THE POIZ RESIDENCES SINGAPORE 358472,358472,31933.0762609867,34914.3555805776,1.33202729656296,103.868659488195
MEDGE MINBU ROAD,MEDGE,2,MINBU ROAD,MEDGE,2 MINBU ROAD MEDGE SINGAPORE 308186,308186,29898.8575440375,33957.5324332714,1.32337432256355,103.850380826925
SOUTHBANK NORTH BRIDGE ROAD,SOUTHBANK,881,NORTH BRIDGE ROAD,SOUTHBANK,881 NORTH BRIDGE ROAD SOUTHBANK SINGAPORE 198784,198784,31448.8733626679,32070.8866632637,1.30631203112933,103.864308334438
GALLOP GABLES FARRER ROAD,GALLOP GABLES,70,FARRER ROAD,GALLOP GABLES,70 FARRER ROAD GALLOP GABLES SINGAPORE 268850,268850,25120.4160253368,33124.7262956481,1.3158426419275,103.807444059548
THE TRILINQ JALAN LEMPENG,THE TRILINQ,28,JALAN LEMPENG,THE TRILINQ,28 JALAN LEMPENG THE TRILINQ SINGAPORE 128807,128807,20071.9799451632,33390.7419793215,1.31824750315887,103.762081253712
CASSIA EDGE GUILLEMARD ROAD,CASSIA EDGE,343,GUILLEMARD ROAD,CASSIA EDGE,343 GUILLEMARD ROAD CASSIA EDGE SINGAPORE 399764,399764,33843.8147709416,32652.7956723999,1.3115742491255,103.885828118166
THE ROCHESTER RESIDENCES ROCHESTER DRIVE,THE ROCHESTER RESIDENCES,33,ROCHESTER DRIVE,THE ROCHESTER RESIDENCES,33 ROCHESTER DRIVE THE ROCHESTER RESIDENCES SINGAPORE 138638,138638,22994.3604017552,31949.1344251912,1.30521073390523,103.788340566447
THE FORD @ HOLLAND FORD AVENUE,THE FORD @ HOLLAND,1,FORD AVENUE,THE FORD @ HOLLAND,1 FORD AVENUE THE FORD @ HOLLAND SINGAPORE 268685,268685,23589.6891452251,32867.374459099,1.31351506153359,103.793689742252
QUEENS PEAK DUNDEE ROAD,QUEENS PEAK,1,DUNDEE ROAD,QUEENS PEAK,1 DUNDEE ROAD QUEENS PEAK SINGAPORE 149456,149456,25052.0848413752,30791.981780149,1.29474611826682,103.806830290183
HILLCREST ARCADIA ARCADIA ROAD,HILLCREST ARCADIA,251,ARCADIA ROAD,HILLCREST ARCADIA,251 ARCADIA ROAD HILLCREST ARCADIA SINGAPORE 289847,289847,25342.8329182947,35228.8878456187,1.33487195290402,103.809442405442
MOONSTONE ROYALE MOONSTONE LANE,MOONSTONE ROYALE,36,MOONSTONE LANE,MOONSTONE ROYALE,36 MOONSTONE LANE MOONSTONE ROYALE SINGAPORE 328468,328468,31646.9717165204,34453.3200391419,1.32785789082303,103.866088622774
LEIGHWOODS MOUNT SINAI RISE,LEIGHWOODS,37,MOUNT SINAI RISE,LEIGHWOODS,37 MOUNT SINAI RISE LEIGHWOODS SINGAPORE 276956,276956,21760.8899112269,33035.2416351028,1.31503287559433,103.777257042068
VISIONCREST OXLEY RISE,VISIONCREST,33,OXLEY RISE,VISIONCREST,33 OXLEY RISE VISIONCREST SINGAPORE 238710,238710,29053.7312776623,31182.9029599,1.29828159353819,103.842786822646
ARDMORE PARK ARDMORE PARK,ARDMORE PARK (ROAD),,ARDMORE PARK (ROAD),NIL,ARDMORE PARK (ROAD),NIL,27460.3284855573,32413.1698440507,1.30941005472732,103.828468419452
DUO RESIDENCES FRASER STREET,DUO RESIDENCES,1,FRASER STREET,DUO RESIDENCES,1 FRASER STREET DUO RESIDENCES SINGAPORE 189350,189350,30731.1894428916,31280.3711643666,1.29916295967817,103.857859536947
REGENT RESIDENCES SERANGOON ROAD,REGENT RESIDENCES,1091,SERANGOON ROAD,REGENT RESIDENCES,1091 SERANGOON ROAD REGENT RESIDENCES SINGAPORE 328190,328190,31476.4118098821,34052.5411824528,1.32423340916268,103.864556003087
THE OCEANFRONT @ SENTOSA COVE OCEAN DRIVE,THE OCEANFRONT @ SENTOSA COVE,281,OCEAN DRIVE,THE OCEANFRONT @ SENTOSA COVE,281 OCEAN DRIVE THE OCEANFRONT @ SENTOSA COVE SINGAPORE 098527,098527,29023.0695074778,25152.6405617893,1.24374601223412,103.842511120506
TWIN VEW WEST COAST VALE,TWIN VEW,91,WEST COAST VALE,TWIN VEW,91 WEST COAST VALE TWIN VEW SINGAPORE 126755,126755,18967.9870204581,33590.0185144395,1.32004938238057,103.75216125907
CYAN KENG CHIN ROAD,CYAN,6,KENG CHIN ROAD,CYAN,6 KENG CHIN ROAD CYAN SINGAPORE 258709,258709,27669.9586063698,33392.1852475889,1.31826157961172,103.830352987178
ICON GOPENG STREET,ICON,12,GOPENG STREET,ICON,12 GOPENG STREET ICON SINGAPORE 078877,078877,29243.993492675,28627.3402887806,1.27516997523174,103.844496312645
INTERNATIONAL PLAZA ANSON ROAD,OCBC INTERNATIONAL PLAZA,10,ANSON ROAD,OCBC INTERNATIONAL PLAZA,10 ANSON ROAD OCBC INTERNATIONAL PLAZA SINGAPORE 079903,079903,29406.3429968543,28698.245008057,1.27581120588262,103.845955084997
MURANO PASIR PANJANG ROAD,MURANO,349A,PASIR PANJANG ROAD,MURANO,349A PASIR PANJANG ROAD MURANO SINGAPORE 117484,117484,21574.8969347822,30170.3142004628,1.28912345558753,103.775586391917
VACANZA @ EAST LENGKONG TUJOH,VACANZA @ EAST,36,LENGKONG TUJOH,VACANZA @ EAST,36 LENGKONG TUJOH VACANZA @ EAST SINGAPORE 417391,417391,37000.8554896377,34581.9260989092,1.32901984483655,103.914196223923
SPOTTISWOODE RESIDENCES SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,48,SPOTTISWOODE PARK ROAD,SPOTTISWOODE RESIDENCES,48 SPOTTISWOODE PARK ROAD SPOTTISWOODE RESIDENCES SINGAPORE 088660,088660,28391.0410153577,28638.5254892148,1.27527115223131,103.83683222505
CAIRNHILL PLAZA CAIRNHILL ROAD,CAIRNHILL PLAZA,53,CAIRNHILL ROAD,CAIRNHILL PLAZA,53 CAIRNHILL ROAD CAIRNHILL PLAZA SINGAPORE 229664,229664,28409.1002262356,32054.3009281009,1.30616222501617,103.836994537802
FOURTH AVENUE RESIDENCES FOURTH AVENUE,FOURTH AVENUE RESIDENCES,2,FOURTH AVENUE,FOURTH AVENUE RESIDENCES,2 FOURTH AVENUE FOURTH AVENUE RESIDENCES SINGAPORE 268660,268660,23957.6775449691,34658.4059689101,1.32971256461087,103.796996065203
ATRIUM RESIDENCES LORONG 28 GEYLANG,ATRIUM RESIDENCES,1,LORONG 28 GEYLANG,ATRIUM RESIDENCES,1 LORONG 28 GEYLANG ATRIUM RESIDENCES SINGAPORE 398406,398406,33831.0222497666,32814.9962581005,1.31304113579468,103.885713201642
THE TESSARINA WILBY ROAD,THE TESSARINA,20,WILBY ROAD,THE TESSARINA,20 WILBY ROAD THE TESSARINA SINGAPORE 276305,276305,23108.2952671358,34989.4619500153,1.33270639181925,103.789363841721
LE SOMME SOMME ROAD,LE SOMME,60,SOMME ROAD,LE SOMME,60 SOMME ROAD LE SOMME SINGAPORE 207876,207876,30802.891269519,32610.5024608951,1.31119219091346,103.858503929457
TERESA VILLE LOWER DELTA ROAD,TERESA VILLE,1001,LOWER DELTA ROAD,TERESA VILLE,1001 LOWER DELTA ROAD TERESA VILLE SINGAPORE 099307,099307,26927.233711252,28754.1092635449,1.27631643556314,103.823679380408
SANT RITZ PHENG GECK AVENUE,SANT RITZ,1,PHENG GECK AVENUE,SANT RITZ,1 PHENG GECK AVENUE SANT RITZ SINGAPORE 348196,348196,31996.9185818899,34650.8350986801,1.32964410279631,103.869233112933
STIRLING RESIDENCES STIRLING ROAD,MDIS RESIDENCES @ STIRLING,503,STIRLING ROAD,MDIS RESIDENCES @ STIRLING,503 STIRLING ROAD MDIS RESIDENCES @ STIRLING SINGAPORE 148959,148959,24371.2786459923,31016.0042383038,1.29677202648703,103.800712927589
THE BALMORAL SPRING BALMORAL CRESCENT,THE BALMORAL SPRING,3,BALMORAL CRESCENT,THE BALMORAL SPRING,3 BALMORAL CRESCENT THE BALMORAL SPRING SINGAPORE 259888,259888,28108.7497525532,33083.1042464152,1.31546636181029,103.834295750594
SHELFORD REGENCY SHELFORD ROAD,SHELFORD REGENCY,65,SHELFORD ROAD,SHELFORD REGENCY,65 SHELFORD ROAD SHELFORD REGENCY SINGAPORE 288455,288455,25553.2178034382,34313.9176619928,1.32659730501812,103.811332907782
BLISS RESIDENCES JALAN MASJID,BLISS RESIDENCES,17,JALAN MASJID,BLISS RESIDENCES,17 JALAN MASJID BLISS RESIDENCES SINGAPORE 418942,418942,36770.6842721989,33598.7914473768,1.32012879856897,103.91212772924
PRESTIGE HEIGHTS BALESTIER ROAD,PRESTIGE HEIGHTS,348,BALESTIER ROAD,PRESTIGE HEIGHTS,348 BALESTIER ROAD PRESTIGE HEIGHTS SINGAPORE 329778,329778,30124.8706669454,34173.75831284,1.32532977793951,103.852411690265
AIRSTREAM ST. MICHAEL'S ROAD,AIRSTREAM,26,SAINT MICHAEL'S ROAD,AIRSTREAM,26 SAINT MICHAEL'S ROAD AIRSTREAM SINGAPORE 327994,327994,31418.4865165791,34394.5712750722,1.32732661439014,103.864035551424
SAINT MARTIN RESIDENCE ST. MARTIN'S DRIVE,SAINT MARTIN RESIDENCE,2,SAINT MARTIN'S DRIVE,SAINT MARTIN RESIDENCE,2 SAINT MARTIN'S DRIVE SAINT MARTIN RESIDENCE SINGAPORE 257989,257989,27020.0970052117,32062.883384617,1.30623982883747,103.824513688059
CUBE 8 THOMSON ROAD,CUBE 8,376,THOMSON ROAD,CUBE 8,376 THOMSON ROAD CUBE 8 SINGAPORE 298130,298130,28901.4230560092,34509.2170748543,1.3283636088892,103.841418362322
PARC HAVEN LORONG LIMAU,PARC HAVEN,12,LORONG LIMAU,PARC HAVEN,12 LORONG LIMAU PARC HAVEN SINGAPORE 328741,328741,30326.057111837,34067.4514031075,1.32436836124439,103.854219451062
COMMONWEALTH TOWERS COMMONWEALTH AVENUE,COMMONWEALTH TOWERS,230,COMMONWEALTH AVENUE,COMMONWEALTH TOWERS,230 COMMONWEALTH AVENUE COMMONWEALTH TOWERS SINGAPORE 149739,149739,24963.0428500911,30901.2546193358,1.29573433474414,103.806030198974
ROBIN SUITES ROBIN ROAD,ROBIN SUITES,25,ROBIN ROAD,ROBIN SUITES,25 ROBIN ROAD ROBIN SUITES SINGAPORE 258203,258203,27493.7303236155,33329.1739341766,1.31769172514138,103.828769486315
DUKES RESIDENCE DUKE'S ROAD,DUKES RESIDENCE,25,DUKE'S ROAD,DUKES RESIDENCE,25 DUKE'S ROAD DUKES RESIDENCE SINGAPORE 268906,268906,25548.0639225105,33755.5691000409,1.32154779808392,103.811286641965
CARABELLE WEST COAST WAY,CARABELLE,51,WEST COAST WAY,CARABELLE,51 WEST COAST WAY CARABELLE SINGAPORE 127015,127015,19427.4081281796,33366.2111103088,1.3180254812967,103.756289455625
LEONIE SUITES LEONIE HILL,LEONIE SUITES,21,LEONIE HILL,LEONIE SUITES,21 LEONIE HILL LEONIE SUITES SINGAPORE 239223,239223,27828.1404513353,31236.5913711097,1.29876714993881,103.831774344575
ALEXIS ALEXANDRA ROAD,ALEXIS,354,ALEXANDRA ROAD,ALEXIS,354 ALEXANDRA ROAD ALEXIS SINGAPORE 159948,159948,25110.0289613642,30411.3465087675,1.29130379243474,103.807350978054
LEICESTER SUITES LEICESTER ROAD,LEICESTER SUITES,10,LEICESTER ROAD,LEICESTER SUITES,10 LEICESTER ROAD LEICESTER SUITES SINGAPORE 358844,358844,31758.7689055512,34734.9217064735,1.33040458254512,103.867093216382
THE REGALIA RIVER VALLEY CLOSE,THE REGALIA,2,RIVER VALLEY CLOSE,THE REGALIA,2 RIVER VALLEY CLOSE THE REGALIA SINGAPORE 238428,238428,28400.9789932556,30842.4709865507,1.29520286174263,103.836921549212
LE REGAL GEYLANG ROAD,LE REGAL,340,GEYLANG ROAD,LE REGAL,340 GEYLANG ROAD LE REGAL SINGAPORE 389365,389365,33236.1662619347,32755.4455438033,1.31250268727998,103.880368117228
REZI 26 LORONG 26 GEYLANG,REZI 26,5,LORONG 26 GEYLANG,REZI 26,5 LORONG 26 GEYLANG REZI 26 SINGAPORE 398480,398480,33763.2950634211,32785.5506857689,1.31277485329606,103.885104634024
SOMMERVILLE PARK FARRER DRIVE,SOMMERVILLE PARK,101,FARRER DRIVE,SOMMERVILLE PARK,101 FARRER DRIVE SOMMERVILLE PARK SINGAPORE 259294,259294,24998.2005660422,32700.4217999559,1.31200537055565,103.806345933042
PRISTINE HEIGHTS MERGUI ROAD,PRISTINE HEIGHTS,77,MERGUI ROAD,PRISTINE HEIGHTS,77 MERGUI ROAD PRISTINE HEIGHTS SINGAPORE 219053,219053,30067.3825038634,33245.9878594354,1.31693935432289,103.851895065804
GUILLEMARD EDGE LORONG 30 GEYLANG,GUILLEMARD EDGE,38,LORONG 30 GEYLANG,GUILLEMARD EDGE,38 LORONG 30 GEYLANG GUILLEMARD EDGE SINGAPORE 398371,398371,33857.3087526383,32700.3639881071,1.31200443744473,103.885949377155
D'WEAVE LORONG 39 GEYLANG,D'WEAVE,5,LORONG 39 GEYLANG,D'WEAVE,5 LORONG 39 GEYLANG D'WEAVE SINGAPORE 387866,387866,34359.096592797,33091.4388384111,1.31554107907724,103.890458266408
RIDGEWOOD RIDGEWOOD CLOSE,RIDGEWOOD CLOSE,,RIDGEWOOD CLOSE,NIL,RIDGEWOOD CLOSE,NIL,21869.4792993437,33291.054692762,1.31734637935576,103.778232721046
BLUE HORIZON WEST COAST CRESCENT,BLUE HORIZON,21,WEST COAST CRESCENT,BLUE HORIZON,21 WEST COAST CRESCENT BLUE HORIZON SINGAPORE 128045,128045,20445.2826158805,31035.8721730821,1.29695100013987,103.765436140212
RIVERGATE ROBERTSON QUAY,RIVERGATE,93,ROBERTSON QUAY,RIVERGATE,93 ROBERTSON QUAY RIVERGATE SINGAPORE 238255,238255,28406.5215150947,30458.8573758416,1.29173359502464,103.836971346231
SUITES @ EUNOS JALAN YASIN,SUITES @ EUNOS,1,JALAN YASIN,SUITES @ EUNOS,1 JALAN YASIN SUITES @ EUNOS SINGAPORE 417958,417958,36063.399311712,33643.5091849118,1.3205334041426,103.905772422058
TIARA KIM SENG WALK,TIARA,1,KIM SENG WALK,TIARA,1 KIM SENG WALK TIARA SINGAPORE 239403,239403,27743.3409114536,30846.4165695682,1.29523854569476,103.831012386123
JUI RESIDENCES SERANGOON ROAD,JUI RESIDENCES,1177,SERANGOON ROAD,JUI RESIDENCES,1177 SERANGOON ROAD JUI RESIDENCES SINGAPORE 328231,328231,31652.9893548992,34277.5963236764,1.32626870727644,103.866142673614
VISTA RESIDENCES JALAN DATOH,VISTA RESIDENCES,26,JALAN DATOH,VISTA RESIDENCES,26 JALAN DATOH VISTA RESIDENCES SINGAPORE 329425,329425,29107.8412008146,34461.0644659903,1.32792812694096,103.843273141429
THE METROPOLITAN CONDOMINIUM ALEXANDRA VIEW,THE METROPOLITAN CONDOMINIUM,6,ALEXANDRA VIEW,THE METROPOLITAN CONDOMINIUM,6 ALEXANDRA VIEW THE METROPOLITAN CONDOMINIUM SINGAPORE 158746,158746,26031.7349820863,30328.3642888963,1.29055340203602,103.81563289788
STARVILLE LENGKONG TIGA,STARVILLE,60,LENGKONG TIGA,STARVILLE,60 LENGKONG TIGA STARVILLE SINGAPORE 417454,417454,36675.4740290493,34440.3274163269,1.32773937225717,103.911272453985
DUCHESS CREST DUCHESS AVENUE,DUCHESS CREST,84,DUCHESS AVENUE,DUCHESS CREST,84 DUCHESS AVENUE DUCHESS CREST SINGAPORE 266474,266474,24620.458005866,34065.9597968701,1.32435477286284,103.802951580752
TRIBECA KIM SENG ROAD,TRIBECA,60,KIM SENG ROAD,TRIBECA,60 KIM SENG ROAD TRIBECA SINGAPORE 239497,239497,28131.3586348668,30385.050320141,1.29106611229714,103.834498891605
SEAHILL WEST COAST CRESCENT,SEAHILL,101,WEST COAST CRESCENT,SEAHILL,101 WEST COAST CRESCENT SEAHILL SINGAPORE 126768,126768,20387.5895990841,31245.5223634578,1.29884698729343,103.764917692526
THE RIVERINE BY THE PARK KALLANG ROAD,THE RIVERINE BY THE PARK,398,KALLANG ROAD,THE RIVERINE BY THE PARK,398 KALLANG ROAD THE RIVERINE BY THE PARK SINGAPORE 339098,339098,31995.5130577981,32438.6672127638,1.30963804234283,103.869220196792
CHELSEA GARDENS WALSHE ROAD,CHELSEA GARDENS,2,WALSHE ROAD,CHELSEA GARDENS,2 WALSHE ROAD CHELSEA GARDENS SINGAPORE 257662,257662,27336.602984935,32806.5625384562,1.31296540922295,103.827357627803
SPOTTISWOODE PARK SPOTTISWOODE PARK ROAD,SPOTTISWOODE PARK ROAD,,SPOTTISWOODE PARK ROAD,NIL,SPOTTISWOODE PARK ROAD,NIL,28514.2342845335,28433.9242457647,1.27342074069167,103.837938952301
VIIO @ BALESTIER BALESTIER ROAD,VIIO @ BALESTIER,520,BALESTIER ROAD,VIIO @ BALESTIER,520 BALESTIER ROAD VIIO @ BALESTIER SINGAPORE 329853,329853,29400.5536698774,34355.887853574,1.32697693485952,103.845903319079
THE LENOX CHANGI ROAD,THE LENOX,396,CHANGI ROAD,THE LENOX,396 CHANGI ROAD THE LENOX SINGAPORE 415899,415899,36684.266817783,33390.3509472385,1.31824376273926,103.911351165333
EON SHENTON SHENTON WAY,EON SHENTON,70,SHENTON WAY,EON SHENTON,70 SHENTON WAY EON SHENTON SINGAPORE 079118,079118,29437.556733991,28485.4326003529,1.27388660363944,103.846235542245
CAIRNHILL NINE CAIRNHILL ROAD,CAIRNHILL NINE,9,CAIRNHILL ROAD,CAIRNHILL NINE,9 CAIRNHILL ROAD CAIRNHILL NINE SINGAPORE 229723,229723,28459.1648333631,31758.4722793102,1.30348685424971,103.837444387582
THE ARC AT DRAYCOTT DRAYCOTT DRIVE,THE ARC AT DRAYCOTT,5,DRAYCOTT DRIVE,THE ARC AT DRAYCOTT,5 DRAYCOTT DRIVE THE ARC AT DRAYCOTT SINGAPORE 259420,259420,27730.4187525054,32391.7688486073,1.30921416741461,103.830896261502
THE TRILLIUM KIM SENG ROAD,THE TRILLIUM,112,KIM SENG ROAD,THE TRILLIUM,112 KIM SENG ROAD THE TRILLIUM SINGAPORE 239432,239432,27977.5832635062,30675.7781175114,1.29369535258683,103.833117155291
SOPHIA RESIDENCE SOPHIA ROAD,SOPHIA RESIDENCE,5,SOPHIA ROAD,SOPHIA RESIDENCE,5 SOPHIA ROAD SOPHIA RESIDENCE SINGAPORE 228191,228191,29690.4447693741,31547.7191841453,1.30158083491052,103.848507995671
THE ARCADIA ARCADIA ROAD,THE ARCADIA,235,ARCADIA ROAD,THE ARCADIA,235 ARCADIA ROAD THE ARCADIA SINGAPORE 289843,289843,25546.8502368992,35063.3322355319,1.33337474399547,103.811275631559
TANGLIN REGENCY TANGLIN ROAD,TANGLIN REGENCY,381,TANGLIN ROAD,TANGLIN REGENCY,381 TANGLIN ROAD TANGLIN REGENCY SINGAPORE 247965,247965,26072.3181433147,30493.193558177,1.29204406249352,103.815997544385
SKYSUITES@ANSON ENGGOR STREET,SKYSUITES@ANSON,8,ENGGOR STREET,SKYSUITES@ANSON,8 ENGGOR STREET SKYSUITES@ANSON SINGAPORE 079718,079718,29271.2908856664,28569.1783603802,1.27464397804711,103.844741587315
BELLERIVE KENG CHIN ROAD,BELLERIVE,9,KENG CHIN ROAD,BELLERIVE,9 KENG CHIN ROAD BELLERIVE SINGAPORE 258711,258711,27691.5518162213,33251.2156547792,1.31698670063917,103.830547014708
SPRING GROVE GRANGE ROAD,SPRING GROVE,53,GRANGE ROAD,SPRING GROVE,53 GRANGE ROAD SPRING GROVE SINGAPORE 249565,249565,27376.1138120359,31163.9081959128,1.29810982307445,103.827712685178
THE CAPRI STEVENS ROAD,THE CAPRI,78,STEVENS ROAD,THE CAPRI,78 STEVENS ROAD THE CAPRI SINGAPORE 257864,257864,27192.8032448441,33401.7315275092,1.31834790391547,103.826065500218
CITYLIGHTS JELLICOE ROAD,CITYLIGHTS,82,JELLICOE ROAD,CITYLIGHTS,82 JELLICOE ROAD CITYLIGHTS SINGAPORE 208741,208741,31310.8993619392,32356.5812884253,1.30889576732658,103.863068603426
GUILLEMARD VIEW GUILLEMARD ROAD,CASSIA VIEW,320,GUILLEMARD ROAD,CASSIA VIEW,320 GUILLEMARD ROAD CASSIA VIEW SINGAPORE 399746,399746,33933.0736020608,32592.9225738086,1.31103276112231,103.886630140814
LOFT@HOLLAND HOLLAND ROAD,LOFT@HOLLAND,151,HOLLAND ROAD,LOFT@HOLLAND,151 HOLLAND ROAD LOFT@HOLLAND SINGAPORE 278580,278580,23976.8687481694,32740.0548794437,1.31236368151801,103.797168759641
THE COSMOPOLITAN KIM SENG ROAD,THE COSMOPOLITAN,200,KIM SENG ROAD,THE COSMOPOLITAN,200 KIM SENG ROAD THE COSMOPOLITAN SINGAPORE 239471,239471,27899.5722875483,30906.5064474586,1.29578197832221,103.832416192541
THE MERASAGA JALAN MERAH SAGA,THE MERASAGA,23,JALAN MERAH SAGA,THE MERASAGA,23 JALAN MERAH SAGA THE MERASAGA SINGAPORE 278102,278102,24066.8402389651,32695.74660719,1.31196298484589,103.797977203404
THE INTERWEAVE KIM KEAT ROAD,THE INTERWEAVE,21,KIM KEAT ROAD,THE INTERWEAVE,21 KIM KEAT ROAD THE INTERWEAVE SINGAPORE 328805,328805,30202.7945619142,34179.4012638479,1.32538080526177,103.853111878947
THE ACACIAS SOMMERVILLE ROAD,THE ACACIAS,21,SOMMERVILLE ROAD,THE ACACIAS,21 SOMMERVILLE ROAD THE ACACIAS SINGAPORE 358246,358246,31962.4264589017,36298.4309619758,1.34454437704007,103.868923396673
SENNETT RESIDENCE PHENG GECK AVENUE,SENNETT RESIDENCE,31,PHENG GECK AVENUE,SENNETT RESIDENCE,31 PHENG GECK AVENUE SENNETT RESIDENCE SINGAPORE 348226,348226,32011.8568004305,34754.4734921623,1.33058136956768,103.869367354703
CITY SQUARE RESIDENCES KITCHENER LINK,CITY SQUARE RESIDENCES,2,KITCHENER LINK,CITY SQUARE RESIDENCES,2 KITCHENER LINK CITY SQUARE RESIDENCES SINGAPORE 207229,207229,30688.9222013168,32600.8998522572,1.31110535846664,103.857479860813
TWIN REGENCY KIM TIAN ROAD,TWIN REGENCY,26,KIM TIAN ROAD,TWIN REGENCY,26 KIM TIAN ROAD TWIN REGENCY SINGAPORE 169277,169277,27507.8017579066,29713.1897365414,1.28499003747026,103.82889598252
